Marke,ParentSKU,ProductName,Revenue_total,MCP_Name,MCP_Type,MCP_Brand,MCP_Color_keys,MCP_Color_labels,MCP_Collection,MCP_Cut,MCP_Surface,MCP_Features,MCP_Gender,MCP_resolved
gloveglu,RPB70102207,Glove Glu Dry Skinn NC,2322.15,Glove Glu Dry Skinn NC,configurable,gloveglu,blue,Blau,,Innennaht (NC),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
reusch,ETS5170050-4949,REUSCH ATTRAKT DUO ORTHO-TEC,2301.86,Reusch Attrakt Duo Ortho Tec,configurable,REUSCH,"yellow, blue","Gelb, Blau",,,Trocken,Dämpfung,,true
uhlsport,U1159,Uhlsport Soft Resist Flex Frame TW-Hand,2293.21,Uhlsport Soft Resist Flex Frame,configurable,uhlsport,"black, orange","Schwarz, Orange",,Außennaht (RC),Kunstrasen / Halle / Bolzplatz,"Atmungsaktivität, Bequem, Dämpfung, Grip, Halt, Haltbarkeit, Schweißableitend",Herren,true
rehab,RH1006-031,rehab Extreme CG3 NC (Netherlands),2286.16,rehab Extreme CG3 NC Netherlands,configurable,rehab goalkeeping,"white, orange","Weiß, Orange",rehab Extreme,Innennaht (NC),Trocken,,,true
uhlsport,U1076,Uhlsport Super Resist,2269.88,Uhlsport Super Resist,configurable,uhlsport,"black, orange","Schwarz, Orange",,Außennaht (RC),Kunstrasen / Halle / Bolzplatz,,Herren,true
rehab,RH1002-628,Rehab Core CG1 NC TW-Handschuh F628,2261.73,Rehab Core CG1 NC,configurable,rehab goalkeeping,"white, grey","Weiß, Grau",rehab Core,Innennaht (NC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Größere Ballkontaktfläche, Individuelle Passform, Haltbarkeit",Herren,true
uhlsport,U1153,Uhlsport Absolutgrip Torwarthandschuh S,2253.47,Uhlsport Absolutgrip,configurable,uhlsport,"red, black","Rot, Schwarz",,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Schweißableitend, Absolutgrip+",Herren,true
uhlsport,U1152,Uhlsport Absolutgrip Tight HN TW-Handsc,2253.35,Uhlsport Absolutgrip Tight NC,configurable,uhlsport,"blue, grey","Blau, Grau",Uhlsport Absolutgrip,"Innennaht (NC), Außennaht (RC)",Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Halt, Schweißableitend, Absolutgrip+",Herren,true
One Glove,OG1-DOUBT-NGT,One Glove OG1 Doubters NGT,2242.19,OG1 Doubters NGT,configurable,One Glove,"red, black","Rot, Schwarz",,Innennaht (NC),Trocken,,,true
Puma,10332411_042071_01,PUMA FUTURE Ultimate FOREVER NC Torwart,2230.4,PUMA FUTURE Ultimate NC Forever,configurable,PUMA,"white, blue","Weiß, Blau",PUMA FUTURE,Innennaht (NC),Trocken,,"Herren, Damen",true
reusch,ETS5170960_3002,Reusch Attrakt Freegel Gold X TW-Handsc,2210.66,Reusch Attrakt Freegel X Finger Support,configurable,REUSCH,"red, white","Rot, Weiß","Reusch Attrakt, Reusch Freegel",Innennaht (NC),Trocken,"Bequem, Grip, Halt, Leicht",Herren,true
rehab,RH1006-032,rehab Extreme CG3 NC (Belgium),2203.52,rehab Extreme CG3 NC Belgium,configurable,rehab goalkeeping,"red, white","Rot, Weiß",rehab Extreme,Innennaht (NC),Trocken,,,true
One Glove,NXT-PRO-DOUBT-VTX,NXT Pro Doubters VTX,2167.58,NXT Pro Doubters VTX,configurable,One Glove,"red, white","Rot, Weiß",,Hybrid (Mix),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
reusch,R5070025-7083,Reusch G3 GTX INFINIUM TW-Handschuh Sch,2159.14,Reusch G3 GTX INFINIUM,configurable,REUSCH,"black, orange","Schwarz, Orange",Reusch Pure Contact,Innennaht (NC),Nässe / Regen,"Bequem, Dämpfung, Grip, Halt, Ballkontrolle, Schutz, Wasserschutz",Herren,true
NIKE,10297352_FB3001-013_013,Nike Vapor Grip3 RS Promo Torwarthandsc,2157.44,Nike Vapor Grip3 NC Promo Mad Brilliance,configurable,NIKE,"black, lightpink","Schwarz, lightpink",NIKE Vapor,Hybrid (Mix),Trocken,,"Herren, Damen",true
Puma,10351299_042117_01,PUMA ULTRA Ultimate RE-CHARGE Hybrid To,2127.22,PUMA ULTRA Ultimate Hybrid RE-CHARGE,configurable,PUMA,lightpink,lightpink,PUMA ULTRA,Hybrid (Mix),Trocken,,,true
Sells Goalkeeper,SGP151703,SELLS Axis 360 Flash,2102.94,SELLS Axis 360 Flash,configurable,SELLS,"black, white","Schwarz, Weiß",Sells Axis,Außennaht (RC),Trocken,,,true
KEEPERsport,KS10006-011,KEEPERsport Varan6 Premier NC 5FS Hands,2092.97,MYSTERY Triple Pack BRONZE,configurable,KEEPERsport,"white, blue","Weiß, Blau",KEEPERsport Varan,Innennaht (NC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Ballkontrolle",Herren,true
reusch,ETS5070955_7083,Reusch Pro G3 Torwarthandschuh F7083,2072.35,Reusch Pro G3,configurable,REUSCH,"black, orange","Schwarz, Orange",,"Außennaht (RC), Rollfinger (GC)",,"Größere Ballkontaktfläche, Schutz, Leicht, ESS",Herren,true
HO Soccer,10271331_0515116IT_000,HO Soccer SSG Legend II Negative DNA II,2064.36,HO SSG Legend II Negative DNA III,configurable,HO SOCCER,"yellow, red","Gelb, Rot",,Innennaht (NC),Trocken,,Herren,true
HO Soccer,HO520302,HO Soccer Guerrero Pro Torwarthandschuh,2064.17,HO Soccer Guerrero Pro NG Axial Orange,configurable,HO SOCCER,"black, orange","Schwarz, Orange",,Innennaht (NC),"Rasen nass, Nässe / Regen","Bequem, Dämpfung, Leicht","Herren, Damen",true
KEEPERsport,KS10017-633,KEEPERsport Varan6 Premier Resist NC TW,2047.45,KEEPERsport Varan6 Premier Resist NC,configurable,KEEPERsport,"yellow, black","Gelb, Schwarz",KEEPERsport Varan,,,,,true
HO Soccer,HO510813,HO SOCCER One NC (green),2034.82,HO SOCCER One NC (green),configurable,HO SOCCER,green,Grün,HO Soccer One,Innennaht (NC),,,,true
HO Soccer,HO0520366,HO Soccer Guerrero Pro RN,2031.88,HO Soccer Guerrero Pro RN,configurable,HO SOCCER,"white, blue","Weiß, Blau",,Hybrid (Mix),Nässe / Regen,,,true
reusch,R3570201-445,reusch Re:ceptor Prime S1,2024.43,reusch Re:ceptor Prime S1,configurable,REUSCH,,,,,,,,true
uhlsport,U1096,Uhlsport Next Level Supersoft Handschuh,2024.38,Uhlsport Next Level Supersoft,configurable,uhlsport,"red, blue","Rot, Blau",,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Größere Ballkontaktfläche",Herren,true
NIKE,NGS3884-100,Nike Vapor Grip 3 Torwarthandschuh Weis,2024.38,Nike Vapor Grip 3,configurable,NIKE,white,Weiß,NIKE Vapor,Hybrid (Mix),Trocken,"Bequem, Dämpfung","Herren, Damen",true
HO Soccer,HO511246UK,HO SOCCER SSG Phenomenon NC Adrian,1999.56,HO SOCCER SSG Phenomenon NC Adrian,configurable,HO SOCCER,"red, black","Rot, Schwarz",,Innennaht (NC),Normaler Rasen,,,true
reusch,R5670984-4126,Reusch Attrakt Gold X Guardian Torwarth,1993.72,Reusch Attrakt Gold X Guardian,configurable,REUSCH,blue,Blau,Reusch Attrakt,"Innennaht (NC), Hybrid (Mix)","Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Atmungsaktiv",,true
HO Soccer,HO520306,HO Soccer Pro Evolution Torwarthandschu,1992.92,HO Soccer Pro Evolution NG Web Orange,configurable,HO SOCCER,"black, orange","Schwarz, Orange",,Innennaht (NC),Trocken,"Bequem, Dämpfung, Leicht","Herren, Damen",true
erima,10295817_7222405_000,Erima Flex-Ray Pro TW-Handschuhe Grau,1967.47,Erima Flex-Ray Pro,configurable,erima,"yellow, grey","Gelb, Grau",Erima FLEX,Innennaht (NC),Trocken,,Herren,true
uhlsport,U1011285_001,Uhlsport HyperFlex HN black/yellow,1955.4,Uhlsport HyperFlex HN black/yellow,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Innennaht (NC),Trocken,,,true
KEEPERsport,KS10004-111,KEEPERsport Varan6 PRO NC Aqua TW-Hands,1947.4,KEEPERsport Varan6 PRO NC Aqua,configurable,KEEPERsport,"red, white","Rot, Weiß",KEEPERsport Varan,Innennaht (NC),Nässe / Regen,"Atmungsaktivität, Bequem, Dämpfung, Ballkontrolle",Herren,true
HO Soccer,10271458_520279_000,HO Soccer Kontrol Duo TW-Handschuhe Sch,1942.16,HO Soccer Kontrol Duo,configurable,HO SOCCER,"yellow, black","Gelb, Schwarz",,,,,Herren,true
rehab,RH1000-559,Rehab Extreme CG3 NC PaintAttack TW-Han,1940.3,Rehab Extreme CG3 NC PaintAttack,configurable,rehab goalkeeping,"red, green","Rot, Grün",rehab Extreme,Innennaht (NC),Trocken,"Atmungsaktivität, Dämpfung, Schutz",Herren,true
uhlsport,U1011382K-001,uhlsport FM Cybertec Soft Flex Frame To,1932.51,Uhlsport Cybertec Soft Flex Frame Junior,configurable,uhlsport,"white, blue","Weiß, Blau",uhlsport Fangmaschine,"Innennaht (NC), Außennaht (RC)","Normaler Rasen, Trocken",,,true
Elite Sport,EL4002530,Elite NEO REVOLUTION II Com BR,1929.76,Elite REVOLUTION II BR,configurable,ELITE SPORT,black,Schwarz,,Hybrid (Mix),Trocken,,,true
HO Soccer,HO511281IT1,HO SOCCER SSG Phenomenon NC DANN,1911.7,HO SOCCER SSG Phenomenon NC DNA,configurable,HO SOCCER,black,Schwarz,,,,,,true
reusch,R5070235-7083,reusch Attrakt Freegel S1,1911.0,reusch Attrakt Freegel S1,configurable,REUSCH,"black, orange","Schwarz, Orange",,Innennaht (NC),Trocken,,,true
uhlsport,ETS1011169_01,Uhlsport Pure Alliance Supersoft HN TW-,1909.53,Uhlsport Pure Alliance Supersoft NC,configurable,uhlsport,"yellow, white","Gelb, Weiß",,Innennaht (NC),Trocken,"Atmungsaktivität, Bequem, Grip, Haltbarkeit",Herren,true
Puma,ETS041697_001,PUMA ULTRA Chasing Adrenalin Grip 1 RC,1892.86,PUMA ULTRA Grip 1 RC,configurable,PUMA,"white, orange","Weiß, Orange",,"Innennaht (NC), Außennaht (RC)",Trocken,"Bequem, Grip, Individuelle Passform, Leicht","Herren, Damen",true
Puma,P042114-01,PUMA Ultra Ultimate Teaser Hybrid Torwa,1883.91,PUMA Ultra Ultimate Teaser Hybrid,configurable,PUMA,black,Schwarz,PUMA ULTRA,Hybrid (Mix),"Normaler Rasen, Trocken",,,true
One Glove,OG1-CONTRA-W-HYL-SL,OG1 Contra White Hyla SL,1879.15,OG1 Contra White Hyla SL,configurable,One Glove,white,Weiß,,Hybrid (Mix),Normaler Rasen,,,true
HO Soccer,HO0520465,HO Soccer Aerial III NG TW Handschuhe O,1861.48,Ho Soccer AERIAL III NG ORANGE SPARK,configurable,HO SOCCER,"black, orange","Schwarz, Orange",,Innennaht (NC),"Normaler Rasen, Trocken","Dämpfung, Schutz, Leicht",,true
HO Soccer,HO510876IT,HO SOCCER First Superlight NC Whiteout,1845.2,HO SOCCER First Superlight NC Whiteout,configurable,HO SOCCER,white,Weiß,,Innennaht (NC),Trocken,,,true
NIKE,ETSCW5801_440,Nike Vapor Grip 3 RS Promo Torwarthands,1842.74,Nike Vapor Grip 3 NC Promo,configurable,NIKE,blue,Blau,NIKE Vapor,"Innennaht (NC), Hybrid (Mix)",Trocken,"Atmungsaktivität, Bequem, Grip, Ballkontrolle, Haltbarkeit","Herren, Damen",true
reusch,R5670235-4129,Reusch Attrakt Freegel Advance Torwarth,1826.21,Reusch Attrakt Freegel Advance,configurable,REUSCH,blue,Blau,"Reusch Attrakt, Reusch Freegel","Innennaht (NC), Hybrid (Mix)",Normaler Rasen,"Atmungsaktivität, Dämpfung, Grip, Atmungsaktiv",,true
adidas,ADY2619,adidas Classic League Torwarthandschuh,1824.28,adidas CLASSIC LEAGUE REACOR/WHITE,configurable,adidas,"yellow, black","Gelb, Schwarz",,Innennaht (NC),Trocken,,Herren,true
reusch,ETS3770950_484,Reusch Serathor Pro G2 Ortho-Tec Blau F,1808.0,Reusch Serathor Pro G2 Ortho-Tec,configurable,REUSCH,"yellow, blue","Gelb, Blau",,,,,Herren,true
reusch,R3470101-344,reusch Waorani Pro M1 Ortho-Tec,1788.71,reusch Waorani Pro M1 Ortho-Tec,configurable,REUSCH,,,,,,,,true
One Glove,NXT-PRO-MONSTER-HYL,NXT Pro Mentality Monster Hyla,1785.17,NXT Pro Mentality Monster Hyla,configurable,One Glove,"white, turquoise","Weiß, Türkis",,Hybrid (Mix),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
HO Soccer,HO520307,HO Soccer First Evolution III NG Torwar,1783.59,HO Soccer First Evolution III NG Graffiti Lime,configurable,HO SOCCER,"yellow, black","Gelb, Schwarz",,Innennaht (NC),Trocken,"Bequem, Dämpfung, Leicht","Herren, Damen",true
gloveglu,10243348_RPB70102206_000,Glove Glu Wet Skin NC Torwarthandschuhe,1780.88,Glove Glu Wet Skin NC Torwarthandschuhe,configurable,gloveglu,black,Schwarz,,Innennaht (NC),Nässe / Regen,,,true
reusch,10322232_5572135_2500,Reusch Torwarthandschuhe Kids Orange,1779.02,Reusch Attrakt Freegel Gold NC Junior Energize,configurable,REUSCH,"blue, orange","Blau, Orange",Reusch Attrakt,Innennaht (NC),Trocken,,,true
Puma,10332412_042072_01,PUMA ULTRA Ultimate FOREVER Hybrid Torw,1774.34,PUMA ULTRA Ultimate Hybrid Forever,configurable,PUMA,"white, purple","Weiß, purple",PUMA ULTRA,Hybrid (Mix),Trocken,,"Herren, Damen",true
rehab,RH1006-420,rehab Extreme CG3 NC (Czech Republic),1769.75,rehab Extreme CG3 NC Czech Republic,configurable,rehab goalkeeping,"red, white","Rot, Weiß",rehab Extreme,Innennaht (NC),Trocken,,,true
uhlsport,U1058-02,Uhlsport Aerored Soft HN Comp TW-Handsc,1737.26,Uhlsport Aerored Soft NC Competition,configurable,uhlsport,"red, grey","Rot, Grau",,"Innennaht (NC), Hybrid (Mix)",Trocken,"Dämpfung, Halt, Schutz",Herren,true
gloveglu,10268070_RPB70062301_000,Glove Glu v:OODOO MEGAgrip Plus Torwart,1728.9,Glove Glu v:OODOO MEGAgrip Plus Torwart,configurable,gloveglu,black,Schwarz,,Hybrid (Mix),Trocken,,,true
Elite Sport,EL4004030,Elite Sports Neo Revolution x Bc 4mm To,1728.83,Elite Sports Neo Revolution X BC,configurable,ELITE SPORT,pink,Pink,ELITE Neo,Hybrid (Mix),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
NIKE,NCK4804-492,NIKE GK Vapor Grip 3 NC Promo,1690.9,NIKE GK Vapor Grip 3 NC Promo,configurable,NIKE,blue,Blau,NIKE Vapor,Hybrid (Mix),Trocken,,,true
reusch,10180249_5170990_7040_7040_7701,Reusch Attrakt Freegel Fusion Ortho-Tec,1680.57,Reusch Attrakt Freegel Fusion Ortho-Tec,configurable,REUSCH,"black, green","Schwarz, Grün",,Schmal,,"Bequem, Halt, Ballkontrolle, Leicht",Herren,true
reusch,MP0004-REUSCH,Mystery Reusch Double Pack,1675.72,,,,,,,,,,,true
reusch,R5070000-4959,Reusch Contact Speed Bump 3 G3 TW-Hands,1665.73,Reusch Contact Speed Bump 3 G3,configurable,REUSCH,"blue, orange","Blau, Orange",Reusch Pure Contact,Innennaht (NC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Individuelle Passform, Ballkontrolle, Haltbarkeit, Leicht, EES",Herren,true
Elite Sport,EL4004570,Elite Sports Nobre Real 4mm Torwarthand,1663.42,Elite Nobre Real,configurable,ELITE SPORT,white,Weiß,,Innennaht (NC),"Normaler Rasen, Trocken","Dämpfung, Grip, Leicht, Atmungsaktiv",,true
Elite Sport,EL2000470,Elite Sport Camaleon,1660.94,Elite Sport Camaleon,configurable,ELITE SPORT,black,Schwarz,,,,,,true
uhlsport,U1011337-01,uhlsport Prediction Soft Pro Torwarthan,1636.99,Prediction Soft Pro,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Außennaht (RC),Trocken,,,true
erima,E7221807,Erima Skinator Slim RF TW-Handschuh Pin,1622.58,Erima Skinator Slim RF,configurable,erima,"black, pink","Schwarz, Pink",,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Schutz",Herren,true
reusch,R5670163-7090,Reusch Attrakt Advance Evolution Gluepr,1620.94,Reusch Attrakt Advance Evolution Glueprint,configurable,REUSCH,black,Schwarz,Reusch Attrakt,"Rollfinger (GC), Hybrid (Mix)","Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Atmungsaktiv",,true
Sells Goalkeeper,SGP151634,Sells Silhouette Climalite EC-16 Handsc,1619.6,Sells Silhouette Climalite EC-16,configurable,SELLS,"black, orange","Schwarz, Orange",Sells Silhouette,Innennaht (NC),Trocken,,Herren,true
uhlsport,U1118,Uhlsport Radar Control Supergrip HN Han,1618.55,Uhlsport Radar Control Supergrip NC,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Innennaht (NC),Trocken,"Dämpfung, Grip, Größere Ballkontaktfläche, Ballkontrolle, Haltbarkeit, Elastizität, Supergrip",Herren,true
Elite Sport,EL4003520,Elite Sports Real Torwarthandschuhe Wei,1615.52,Elite REAL,configurable,ELITE SPORT,white,Weiß,,Rollfinger (GC),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
reusch,ETS5170820_4010,Reusch Attrakt Finger Support TW-Handsc,1602.38,Reusch Attrakt Finger Support,configurable,REUSCH,"white, blue","Weiß, Blau",,"Innennaht (NC), Außennaht (RC)",,"Bequem, Dämpfung, Grip, Ballkontrolle, fingersave",Herren,true
reusch,10378518_5660945_7730,Reusch Attrakt Gold X Torwarthandschuhe,1581.66,reusch Attrakt Gold X,configurable,REUSCH,black,Schwarz,Reusch Attrakt,"Innennaht (NC), Hybrid (Mix)",,"Atmungsaktivität, Dämpfung, Grip, Atmungsaktiv",,true
KEEPERsport,KS10025,KEEPERsport Varan7 Pro Promo,1579.96,,,,,,,,,,,true
NIKE,NCV0595-100,Nike Vapor Grip 3 Promo TW-Handschuh We,1575.78,Nike Vapor Grip 3 Promo,configurable,NIKE,"black, white","Schwarz, Weiß",NIKE Vapor,"Außennaht (RC), Hybrid (Mix)",Trocken,"Atmungsaktivität, Bequem, Dämpfung, Ballkontrolle, Haltbarkeit, Schutz, Leicht","Herren, Damen",true
NIKE,NCK4757-644,Nike Mercurial Touch Elite PROMO TW-Han,1573.07,Nike Mercurial Touch Elite Promo,configurable,NIKE,"red, black","Rot, Schwarz","NIKE Mercurial, NIKE Mercurial",Innennaht (NC),Trocken,"Bequem, Individuelle Passform, Elastizität","Herren, Damen",true
One Glove,OG1-MONSTER-NGT,OG1 Mentality Monster NGT,1571.47,OG1 Mentality Monster NGT,configurable,One Glove,"white, turquoise","Weiß, Türkis",,Innennaht (NC),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
uhlsport,U1011286_001,Uhlsport HyperFlex HN black/green,1570.98,Uhlsport HyperFlex HN black/green,configurable,uhlsport,"black, green","Schwarz, Grün",,Innennaht (NC),Trocken,,,true
gloveglu,10268072_RPB70062303_000,Glove Glu s:PIRIT original RF Torwartha,1566.11,Glove Glu s:PIRIT original RF Torwartha,configurable,gloveglu,"white, blue","Weiß, Blau",,Rollfinger (GC),Trocken,,,true
Elite Sport,EL4004090,Elite Sports Neo Revolution x Bb 4mm To,1550.35,ELITE SPORT NEO REVOLUTION X BB,configurable,ELITE SPORT,black,Schwarz,,Innennaht (NC),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
HO Soccer,HO0515117IT,HO FIRST SUPERLIGHT NEGATIVE DNA III,1540.31,HO FIRST SUPERLIGHT NEGATIVE DNA III,configurable,HO SOCCER,"yellow, red","Gelb, Rot",HO SOCCER First Superlight,Innennaht (NC),Trocken,,,true
Puma,P041628-05,PUMA ONE Grip 1 RC Torwarthandschuh Gel,1529.82,PUMA ONE Grip 1 RC,configurable,PUMA,"yellow, black","Gelb, Schwarz",PUMA One,Außennaht (RC),Trocken,"Bequem, Grip, Individuelle Passform, Schutz, Leicht",,true
reusch,10220115_5270950_6006,Reusch Attrakt Gold X Torwarthandschuhe,1515.12,Reusch Attrakt Gold X Torwarthandschuhe,configurable,REUSCH,"yellow, grey","Gelb, Grau",,,,,Herren,true
reusch,R5672725-4127,Reusch Attrakt Infinity Evolution NC To,1512.63,Reusch Attrakt Infinity Evolution NC Junior,configurable,REUSCH,blue,Blau,Reusch Attrakt,"Innennaht (NC), Hybrid (Mix)","Kunstrasen / Halle / Bolzplatz, Kunstrasen / Hartplatz","Atmungsaktivität, Dämpfung, Leicht, Atmungsaktiv",,true
NIKE,NGS3381-100,Nike Grip 3 Torwarthandschuh Weiss F100,1510.81,Nike Grip 3,configurable,NIKE,"black, white","Schwarz, Weiß",NIKE Vapor,"Außennaht (RC), Hybrid (Mix)",Trocken,"Bequem, Dämpfung, Grip, Ballkontrolle, Schutz, Leicht","Herren, Damen",true
adidas,10383962_JY6308,Adidas Predator Pro Hybrid Strap Ice Col,1506.18,Adidas Predator Pro Hybrid Strap Ice Cold Precision,configurable,adidas,blue,Blau,adidas Predator,Hybrid (Mix),Trocken,,,true
Elite Sport,EL4002740,ELITE COMET,1499.93,Elite Comet,configurable,ELITE SPORT,"black, blue","Schwarz, Blau",,,,,,true
reusch,10323239_5562264_7052,Reusch Torwarthandschuhe Kids Schwarz,1497.0,reusch Attrakt AB1 Silver Junior,configurable,REUSCH,black,Schwarz,Reusch Attrakt,"Innennaht (NC), Hybrid (Mix)","Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Atmungsaktiv",,true
Puma,P041651-04,Puma One Grip 1 RC TW-Handschuh Orange,1493.7,PUMA One Grip 1 RC,configurable,PUMA,"yellow, red","Gelb, Rot","PUMA One, PUMA ONE",Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Größere Ballkontaktfläche, Individuelle Passform, Haltbarkeit",,true
rehab,RH1006-090,rehab Extreme CG3 NC (Turkey),1488.15,rehab Extreme CG3 NC Turkey,configurable,rehab goalkeeping,"red, white","Rot, Weiß",rehab Extreme,Innennaht (NC),Trocken,,,true
reusch,R5270825-6006,Attrakt Grip Evolution,1472.09,reusch Attrakt Grip Evolution,configurable,REUSCH,"blue, grey","Blau, Grau",Reusch Attrakt,,,,,true
Puma,KSP041742-01,Puma Future 5.1 #KsEdition NC,1466.46,PUMA Future Grip 5.1 #KsEdition,configurable,PUMA,black,Schwarz,"PUMA Future, PUMA FUTURE",Hybrid (Mix),Trocken,,,true
uhlsport,U1013-03,Uhlsport Supergrip GC,1438.79,Uhlsport Supergrip Rollfinger,configurable,uhlsport,"yellow, black","Gelb, Schwarz",uhlsport Eliminator,Rollfinger (GC),Trocken,,,true
rehab,RH1000-110,rehab Extreme CG3 NC (red),1433.41,rehab Extreme CG3 NC (red),configurable,rehab goalkeeping,red,Rot,rehab Extreme,Innennaht (NC),Trocken,,,true
reusch,R3770955-484,Reusch Serathor Pro G2 Torwarthandschuh,1432.6,Reusch Serathor Pro G2,configurable,REUSCH,"yellow, blue","Gelb, Blau",Reusch Serathor,Außennaht (RC),Trocken,,Herren,true
Puma,ETS041696_003,PUMA ULTRA Grip 1 Eclipse Hybrid Pro To,1429.26,PUMA ULTRA Grip 1 Eclipse Hybrid Pro,configurable,PUMA,black,Schwarz,,Hybrid (Mix),Trocken,"Bequem, Grip, Individuelle Passform, Leicht","Herren, Damen",true
HO Soccer,HO520312,HO Soccer Aerial II NG Torwarthandschuh,1428.05,HO Soccer Aerial II NG Blue Shadow,configurable,HO SOCCER,"black, blue","Schwarz, Blau",,Innennaht (NC),Trocken,"Bequem, Dämpfung, Leicht","Herren, Damen",true
uhlsport,U1072,Uhlsport Aquasoft Torwarthandschuh Weis,1427.12,Uhlsport Aquasoft,configurable,uhlsport,"white, blue","Weiß, Blau",Uhlsport Aquagrip,Außennaht (RC),"Trocken, Nässe / Regen","Atmungsaktivität, Dämpfung, Grip, Ballkontrolle, Aquasoft",Herren,true
reusch,R5160955_4010,Reusch Attrakt Gold X Expanse Cut 2.0,1420.27,,,,,,,,,,,true
HO Soccer,HO520159,HO SOCCER First Evolution Patriot Italia,1410.34,HO SOCCER First Evolution Patriot Italia,configurable,HO SOCCER,"white, green","Weiß, Grün",HO SOCCER First Superlight,Innennaht (NC),,,,true
HO Soccer,HO510901,HO SOCCER Phenomenon MAG NC II NC Skull,1409.44,HO SOCCER Phenomenon Magnetic II NC Skull,configurable,HO SOCCER,black,Schwarz,,,,,,true
HO Soccer,HO0515115IT,HO SUPREMO PRO NEGATIVE DNA III,1408.26,HO SUPREMO PRO NEGATIVE DNA III,configurable,HO SOCCER,"yellow, red","Gelb, Rot",HO SOCCER Supremo,Innennaht (NC),Trocken,,,true
