Marke_Code,Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
115,adidas,AFI4208,adidas AdiPro 20 Torwarttrikot Grau,1001,Torwarttrikots,legacy,,60,1624.63,16,574.0,13,384.79,10,239.71,19,386.83,2,39.3,4,191.31,2,86.55,7,207.88,3,88.26,1,30.62,3,104.56,4,117.88,5,131.73,2,54.32,2,50.33,3,69.36,3,65.7,1,20.79,10,198.63,2,52.6,6,114.81,1,17.81,1,21.49
125,NIKE,10171195_CZ6669_528,Nike Promo TW-Trikot kurzarm Lila F528,1001,Torwarttrikots,11ts_direct,10171195,17,1623.12,15,1434.57,2,188.55,0,0.0,0,0.0,0,0.0,4,400.97,7,600.31,4,433.29,0,0.0,0,0.0,0,0.0,2,188.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10231752_1002215_008,Uhlsport Goal 25 Hyperred Trikot Schwar,1001,Torwarttrikots,11ts_direct,10231752,76,1617.2,37,928.55,23,424.43,7,108.39,9,155.83,0,0.0,0,0.0,3,82.13,20,488.28,14,358.14,2,31.34,9,166.41,3,52.94,9,173.74,2,31.48,0,0.0,3,47.37,2,29.54,2,34.0,3,55.59,4,66.24,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS40007-633,KEEPERsport Torwarttrikot Premier LS Ki,1001,Torwarttrikots,dash_pattern,KS40007-633,87,1598.24,48,1036.16,15,309.31,24,252.77,0,0.0,0,0.0,23,517.18,12,277.4,10,191.77,3,49.81,4,84.34,1,27.71,1,19.76,9,177.5,4,83.53,4,48.08,8,68.14,8,53.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,10171181_CZ6664_411,Nike Promo TW-Trikot langarm Blau F411,1001,Torwarttrikots,11ts_direct,10171181,16,1594.91,15,1491.6,1,103.31,0,0.0,0,0.0,0,0.0,6,583.11,4,388.68,4,406.35,1,113.46,0,0.0,0,0.0,1,103.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NBV6711-803,Nike Gardien III Torwarttrikot langarm,1001,Torwarttrikots,legacy,,46,1578.98,26,950.42,11,385.85,3,68.51,5,142.23,1,31.97,7,270.69,9,295.51,5,208.98,5,175.24,8,277.64,0,0.0,1,27.54,2,80.67,1,17.35,0,0.0,2,51.16,0,0.0,0,0.0,2,58.73,3,83.5,0,0.0,1,31.97,0,0.0
122,KEEPERsport,KS50005-999,KEEPERsport GK Shirt Prime s/s,1001,Torwarttrikots,dash_pattern,KS50005-999,174,1569.72,45,512.9,54,555.92,45,286.54,28,200.2,2,14.16,1,13.54,13,143.7,9,132.43,22,223.23,8,76.51,16,169.97,23,246.74,7,62.7,3,25.59,7,62.18,17,100.59,18,98.18,4,23.69,5,45.93,11,80.6,8,49.98,2,14.16,0,0.0
115,adidas,10276025_IN0418_000,adidas Tiro 24 Pro GK-Shirt l/s,1001,Torwarttrikots,11ts_direct,10276025,24,1557.99,0,0.0,0,0.0,14,998.67,10,559.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,221.61,2,150.08,8,508.47,2,118.51,2,147.91,1,79.85,3,162.91,4,168.65,0,0.0,0,0.0
115,adidas,10246611_HK7691_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246611,62,1556.74,0,0.0,14,372.84,32,810.88,16,373.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,28.69,1,30.35,4,101.01,8,212.79,1,27.53,8,190.23,4,99.99,19,493.13,6,167.29,4,83.76,5,105.35,1,16.62,0,0.0,0,0.0
125,NIKE,10214370_DH8346_719,Nike Gardien IV Torwarttrikot langarm K,1001,Torwarttrikots,11ts_direct,10214370,44,1546.52,6,228.23,9,388.66,25,796.29,4,133.34,0,0.0,0,0.0,0,0.0,3,114.74,3,113.49,0,0.0,4,186.46,5,202.2,0,0.0,0,0.0,12,392.33,9,255.11,4,148.85,3,99.77,0,0.0,1,33.57,0,0.0,0,0.0,0,0.0
125,NIKE,10171197_CZ6669_739,Nike Promo TW-Trikot kurzarm Gelb F739,1001,Torwarttrikots,11ts_direct,10171197,18,1530.77,11,968.45,3,325.23,3,178.26,1,58.83,0,0.0,6,512.68,4,338.61,1,117.16,0,0.0,1,79.99,0,0.0,2,245.24,0,0.0,0,0.0,0,0.0,3,178.26,0,0.0,0,0.0,1,58.83,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,10171185_CZ6664_739,Nike Promo TW-Trikot langarm Gelb F739,1001,Torwarttrikots,11ts_direct,10171185,16,1527.44,12,1256.7,0,0.0,3,204.47,0,0.0,1,66.27,5,477.16,4,479.66,3,299.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,136.54,1,67.93,0,0.0,0,0.0,0,0.0,0,0.0,1,66.27,0,0.0
136,uhlsport,10292070_1005293K_092,uhlsport Prediction Torwartset Kids Gel,1001,Torwarttrikots,11ts_direct,10292070,39,1519.68,0,0.0,0,0.0,31,1240.38,7,246.44,1,32.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,150.18,0,0.0,28,1090.2,2,87.76,1,31.88,0,0.0,4,126.8,1,32.86,0,0.0
136,uhlsport,10207598_1003668_002,Uhlsport Reaction Torwartset Kids Blau,1001,Torwarttrikots,11ts_direct,10207598,33,1517.01,6,348.13,22,977.96,4,154.84,1,36.08,0,0.0,0,0.0,0,0.0,0,0.0,6,348.13,5,241.15,9,390.27,4,180.21,4,166.33,2,69.86,0,0.0,0,0.0,2,84.98,0,0.0,1,36.08,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,AFI4199,adidas AdiPro 20 TW-Trikot langarm Kids,1001,Torwarttrikots,legacy,,91,1511.84,48,832.02,42,668.69,1,11.13,0,0.0,0,0.0,9,209.55,7,132.05,13,218.76,19,271.66,24,384.45,6,117.16,8,110.11,4,56.97,1,11.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276042_IN0434_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10276042,50,1496.92,0,0.0,0,0.0,29,921.32,21,575.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,266.58,11,306.43,10,348.31,6,181.43,13,347.56,2,46.61,0,0.0,0,0.0,0,0.0
115,adidas,ETSGN5795_000,adidas Squadra 21 GK-Shirt,1001,Torwarttrikots,legacy,,93,1491.07,11,290.71,27,456.49,28,452.88,21,227.03,6,63.96,5,119.53,2,61.75,0,0.0,4,109.43,1,29.91,4,70.28,12,172.13,10,184.17,6,107.52,6,105.19,4,54.41,12,185.76,2,28.23,0,0.0,9,107.32,10,91.48,6,63.96,0,0.0
115,adidas,10276041_IN0431_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10276041,47,1467.03,0,0.0,0,0.0,40,1238.39,7,228.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,61.59,6,210.75,11,315.92,21,650.13,5,177.41,2,51.23,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10207593_1003667K_001,uhlsport Reaction Torwartset Kids Schwa,1001,Torwarttrikots,11ts_direct,10207593,37,1449.92,0,0.0,16,719.57,14,489.44,7,240.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,238.83,5,238.77,5,241.97,0,0.0,5,176.78,6,206.12,3,106.54,3,101.62,1,34.42,2,65.75,1,39.12,0,0.0,0,0.0
115,adidas,10246612_HK7692_000,adidas Tiro 23 GK-Shirt l/s kids,1001,Torwarttrikots,11ts_direct,10246612,64,1430.86,0,0.0,18,536.79,26,499.84,15,319.4,5,74.83,0,0.0,0,0.0,0,0.0,0,0.0,1,28.75,2,54.44,5,155.98,10,297.62,2,55.04,5,77.8,10,186.91,9,180.09,3,82.49,2,33.27,7,161.81,3,41.83,5,74.83,0,0.0
136,uhlsport,10207596_1003668_003,Uhlsport Reaction Torwartset Kids Gelb,1001,Torwarttrikots,11ts_direct,10207596,37,1419.23,15,608.84,19,707.47,3,102.92,0,0.0,0,0.0,0,0.0,0,0.0,2,116.06,13,492.78,9,327.68,0,0.0,2,76.27,8,303.52,2,68.53,1,34.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10211183_HF0139_000,adidas Condivo 22 TW-Trikot langarm Kid,1001,Torwarttrikots,11ts_direct,10211183,46,1418.99,10,386.56,14,497.21,16,404.1,6,131.12,0,0.0,1,37.47,4,124.44,0,0.0,5,224.65,4,141.76,3,134.63,4,131.64,3,89.18,3,74.53,4,118.38,3,78.91,6,132.28,1,24.55,1,21.97,2,45.66,2,38.94,0,0.0,0,0.0
115,adidas,10276039_IN0429_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10276039,45,1414.15,0,0.0,0,0.0,43,1348.27,2,65.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,214.54,5,168.76,18,524.58,13,440.39,2,65.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,10290278_FD7480_060,Nike Gardien V Torwarttrikot LA Kids Gr,1001,Torwarttrikots,11ts_direct,10290278,34,1411.95,0,0.0,0,0.0,17,722.52,16,658.14,1,31.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,177.04,7,269.65,6,275.83,2,89.18,3,130.56,6,221.7,5,216.7,1,31.29,0,0.0
115,adidas,AZ5398,adidas Assita 17 Torwarttrikot Orange,1001,Torwarttrikots,legacy,,82,1396.5,22,535.62,13,277.98,46,574.22,1,8.68,0,0.0,4,92.75,8,186.47,6,155.23,4,101.17,2,43.82,1,18.15,4,89.6,6,126.41,7,120.27,7,76.83,27,310.72,5,66.4,0,0.0,1,8.68,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276027_IN0419_000,adidas Tiro 24 Pro Torwarttrikot langar,1001,Torwarttrikots,11ts_direct,10276027,24,1396.19,0,0.0,0,0.0,8,562.88,16,833.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,211.44,5,351.44,2,106.99,10,509.09,4,217.23,0,0.0,0,0.0,0,0.0
125,NIKE,NBV6714-398,Nike Gardien III Torwarttrikot kurzarm,1001,Torwarttrikots,legacy,,45,1387.9,36,1101.39,8,255.36,0,0.0,0,0.0,1,31.15,16,505.53,6,181.4,9,268.4,5,146.06,4,100.38,2,89.41,0,0.0,2,65.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,31.15
136,uhlsport,10292071_1005293K_043,uhlsport Prediction Torwartset Kids Bla,1001,Torwarttrikots,11ts_direct,10292071,35,1356.57,0,0.0,0,0.0,23,896.97,12,459.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,103.47,0,0.0,21,793.5,2,83.73,7,271.71,3,104.16,0,0.0,0,0.0,0,0.0
125,NIKE,NBV6714-803,Nike Gardien III Torwarttrikot kurzarm,1001,Torwarttrikots,legacy,,46,1351.68,40,1172.7,5,134.72,1,44.26,0,0.0,0,0.0,11,300.06,17,507.18,11,345.95,1,19.51,4,89.95,0,0.0,1,44.77,0,0.0,1,44.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,ETSGN6944_000,adidas Squadra 21 GK-Shirt,1001,Torwarttrikots,legacy,,84,1351.55,8,215.69,21,351.85,25,407.45,25,316.94,5,59.62,1,26.25,4,112.38,0,0.0,3,77.06,1,28.27,7,105.78,9,138.36,4,79.44,4,80.58,3,50.2,10,163.44,8,113.23,2,30.2,2,31.76,11,115.25,10,139.73,5,59.62,0,0.0
125,NIKE,10234025_DJ7232_740,Nike Foundation Torwarttrikot langarm G,1001,Torwarttrikots,11ts_direct,10234025,14,1308.38,7,687.38,4,294.02,0,0.0,3,326.98,0,0.0,0,0.0,0,0.0,2,138.24,5,549.14,0,0.0,1,98.32,2,140.04,1,55.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,218.58,1,108.4,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS40009-991,KEEPERsport Basic Hoodie l/s (b/w),1003,Torwart Trainingsoberteile,dash_pattern,KS40009-991,83,1285.72,5,29.92,5,116.57,23,346.04,40,626.53,10,166.66,2,0.0,1,0.0,1,16.62,1,13.3,0,0.0,3,74.91,0,0.0,2,41.66,0,0.0,2,50.0,1,0.0,20,296.04,8,135.44,6,92.48,15,241.89,11,156.72,10,166.66,0,0.0
125,NIKE,10252634_DR0944_547,Nike Precision VI Shirt,1001,Torwarttrikots,11ts_direct,10252634,57,1280.89,0,0.0,30,752.4,9,223.27,17,281.08,1,24.14,0,0.0,0,0.0,0,0.0,0,0.0,4,117.0,2,67.1,17,391.96,7,176.34,2,49.25,0,0.0,7,174.02,0,0.0,16,261.93,1,19.15,0,0.0,0,0.0,1,24.14,0,0.0
136,uhlsport,10256665_1005303_007,Uhlsport Save Goalkeeper Torwartset Kid,1001,Torwarttrikots,11ts_direct,10256665,30,1279.7,0,0.0,21,969.86,7,242.24,2,67.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,57.49,0,0.0,2,110.86,18,801.51,0,0.0,4,138.48,3,103.76,0,0.0,2,67.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,10171177_CZ6664_057,Nike Promo TW-Trikot langarm Grau Schwa,1001,Torwarttrikots,11ts_direct,10171177,12,1234.03,12,1234.03,0,0.0,0,0.0,0,0.0,0,0.0,2,234.12,3,281.37,4,425.34,3,293.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NCJ6072-463,Nike Park IV GK-Shirt l/s Kids,1001,Torwarttrikots,legacy,,51,1231.94,22,547.91,8,189.54,5,147.03,14,312.27,2,35.19,4,91.94,3,76.8,5,152.76,10,226.41,1,24.75,2,53.06,2,46.58,3,65.15,2,48.49,1,58.85,0,0.0,2,39.69,0,0.0,3,55.33,2,38.71,9,218.23,2,35.19,0,0.0
118,erima,10223408_4142201_000,Erima GK-Shirt Pro,1001,Torwarttrikots,11ts_direct,10223408,43,1227.18,18,590.89,8,234.65,11,248.5,3,68.07,3,85.07,0,0.0,0,0.0,15,493.92,3,96.97,3,83.7,2,57.71,2,67.76,1,25.48,2,62.64,1,30.62,0,0.0,8,155.24,1,17.55,1,29.51,0,0.0,1,21.01,3,85.07,0,0.0
115,adidas,ETSGK9805_000,adidas Squadra 21 GK-Shirt,1001,Torwarttrikots,legacy,,78,1224.75,6,160.29,25,401.37,33,503.43,10,115.85,4,43.81,0,0.0,0,0.0,3,84.35,3,75.94,0,0.0,4,58.3,14,221.09,7,121.98,3,47.84,3,52.54,12,154.52,15,248.53,1,10.74,0,0.0,2,25.76,7,79.35,4,43.81,0,0.0
125,NIKE,10214371_DH8346_819,Nike Gardien IV Torwarttrikot langarm K,1001,Torwarttrikots,11ts_direct,10214371,36,1197.64,3,108.97,5,247.81,24,724.22,4,116.64,0,0.0,0,0.0,0,0.0,0,0.0,3,108.97,0,0.0,0,0.0,3,169.6,2,78.21,3,126.44,8,203.67,10,277.71,3,116.4,0,0.0,1,33.13,3,83.51,0,0.0,0,0.0,0,0.0
118,erima,10223410_4142202_000,Erima GK-Shirt Pro Neon,1001,Torwarttrikots,11ts_direct,10223410,43,1192.89,19,552.1,12,341.48,4,99.84,5,118.7,3,80.77,0,0.0,0,0.0,15,432.45,4,119.65,4,101.63,1,24.79,4,118.33,3,96.73,0,0.0,2,62.67,0,0.0,2,37.17,1,27.18,0,0.0,0,0.0,4,91.52,2,56.47,1,24.3
115,adidas,10210254_HB1654_000,adidas Condivo 22 TW-Trikot langarm Dam,1001,Torwarttrikots,11ts_direct,10210254,30,1190.85,13,488.23,10,498.56,4,110.27,2,67.22,1,26.57,0,0.0,0,0.0,13,488.23,0,0.0,0,0.0,2,156.75,4,174.04,4,167.77,0,0.0,0,0.0,0,0.0,4,110.27,0,0.0,0,0.0,1,33.61,1,33.61,1,26.57,0,0.0
125,NIKE,10289318_FD7480_644,Nike Gardien V LA Torwarttrikot Kids Ro,1001,Torwarttrikots,11ts_direct,10289318,30,1182.5,0,0.0,0,0.0,12,493.69,18,688.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,287.96,5,205.73,0,0.0,7,283.58,4,148.0,7,257.23,0,0.0,0,0.0
115,adidas,10246597_HK7674_000,adidas Tiro 23 Pro Torwarttrikot Kids P,1001,Torwarttrikots,11ts_direct,10246597,22,1174.09,0,0.0,12,770.46,4,179.55,6,224.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,471.92,1,35.85,5,262.69,1,56.05,0,0.0,1,41.62,2,81.88,2,84.06,1,33.58,2,73.69,1,32.75,0,0.0,0,0.0
234,JAKO,10223606_8911_801,JAKO Tropicana Torwarttrikot Schwarz Gr,1001,Torwarttrikots,11ts_direct,10223606,52,1169.07,7,175.16,17,381.02,18,428.24,10,184.65,0,0.0,0,0.0,0,0.0,3,73.43,4,101.73,0,0.0,5,107.75,6,137.39,6,135.88,4,82.93,4,112.64,3,72.08,7,160.59,5,92.61,3,53.32,2,38.72,0,0.0,0,0.0,0,0.0
115,adidas,10246608_HK7688_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246608,47,1168.21,0,0.0,5,158.28,24,616.51,17,368.22,1,25.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,53.76,3,104.52,1,31.66,5,142.55,7,222.14,11,220.16,4,100.66,4,94.68,4,100.8,5,72.08,1,25.2,0,0.0
115,adidas,10246606_HK7686_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246606,47,1163.99,0,0.0,14,385.42,17,437.61,14,306.08,2,34.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,55.75,5,135.94,7,193.73,1,32.09,3,91.71,3,80.08,10,233.73,3,86.21,3,56.6,6,121.27,2,42.0,2,34.88,0,0.0
136,uhlsport,10231682_1005612_011,Uhlsport Tower Hyperred Torwarttrikot l,1001,Torwarttrikots,11ts_direct,10231682,48,1160.07,40,1002.05,8,158.02,0,0.0,0,0.0,0,0.0,0,0.0,7,181.29,18,465.04,15,355.72,2,42.18,2,37.86,3,59.8,1,18.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276040_IN0430_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10276040,36,1151.81,0,0.0,0,0.0,30,965.08,6,186.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,82.87,4,138.2,11,322.14,13,421.87,3,105.35,2,60.1,0,0.0,1,21.28,0,0.0,0,0.0
125,NIKE,10289757_FD7480_354,Nike Gardien V Torwarttrikot LA Kids Tü,1001,Torwarttrikots,11ts_direct,10289757,28,1148.92,0,0.0,0,0.0,25,1028.35,3,120.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,45.0,24,983.35,0,0.0,0,0.0,2,71.58,1,48.99,0,0.0,0,0.0,0,0.0
125,NIKE,10254358_DR0944_010,Nike Precision VI Shirt,1001,Torwarttrikots,11ts_direct,10254358,43,1138.79,0,0.0,18,516.86,20,482.14,5,139.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,138.75,3,84.98,8,217.83,3,75.3,1,29.84,3,66.77,11,244.17,5,141.36,3,79.34,1,29.45,0,0.0,1,31.0,0,0.0,0,0.0
118,erima,10223412_4142203_000,Erima GK-Shirt Pro,1001,Torwarttrikots,11ts_direct,10223412,41,1129.39,15,462.02,13,381.57,9,199.99,2,42.02,2,43.79,0,0.0,0,0.0,9,276.64,6,185.38,6,168.86,3,93.38,4,119.33,0,0.0,0,0.0,2,53.34,0,0.0,7,146.65,0,0.0,0,0.0,0,0.0,2,42.02,2,43.79,0,0.0
115,adidas,AFI4207,adidas AdiPro 20 GK-Jersey s/s (yellow),1001,Torwarttrikots,legacy,,35,1126.52,13,479.05,10,329.78,6,189.42,3,62.29,3,65.98,2,91.33,4,157.54,5,166.31,2,63.87,3,108.84,2,70.65,4,123.37,1,26.92,1,30.62,1,26.76,2,88.52,2,43.52,2,42.26,1,20.03,0,0.0,0,0.0,3,65.98,0,0.0
115,adidas,10246610_HK7690_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246610,49,1118.98,0,0.0,18,501.34,21,427.89,10,189.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,56.54,4,119.44,7,195.41,5,129.95,5,129.51,2,36.1,4,71.73,10,190.55,2,32.81,3,68.54,4,75.92,1,12.48,0,0.0,0,0.0
125,NIKE,10234023_DJ7232_398,Nike Foundation Torwarttrikot langarm G,1001,Torwarttrikots,11ts_direct,10234023,12,1099.06,11,989.9,1,109.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,572.18,4,417.72,0,0.0,0,0.0,1,109.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,AFI4202,adidas Adipro 20 Torwarttrikot langarm,1001,Torwarttrikots,legacy,,63,1091.36,50,855.6,13,235.76,0,0.0,0,0.0,0,0.0,7,153.84,6,101.44,18,302.52,19,297.8,6,134.25,7,101.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,ADP3140J,adidas AdiPro 19 Jersey Jun. (orange),1001,Torwarttrikots,legacy,,54,1074.65,4,138.42,5,130.73,31,539.62,13,244.04,1,21.84,1,38.33,0,0.0,1,31.65,2,68.44,0,0.0,0,0.0,1,37.82,4,92.91,1,17.66,5,81.06,12,213.44,13,227.46,5,90.38,5,105.29,0,0.0,3,48.37,1,21.84,0,0.0
115,adidas,10277651_IS5333_000,adidas Tiro 24 Pro GK-Shirt l/s,1001,Torwarttrikots,11ts_direct,10277651,16,1072.33,0,0.0,0,0.0,7,600.24,8,417.77,1,54.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,251.01,3,246.83,1,102.4,0,0.0,1,63.35,6,304.43,1,49.99,1,54.32,0,0.0
136,uhlsport,10259096_1005723_001,uhlsport Torwarttrikot Kids Schwarz F00,1001,Torwarttrikots,11ts_direct,10259096,37,1067.62,0,0.0,22,703.94,10,247.26,5,116.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,91.62,7,222.94,5,156.49,7,232.89,0,0.0,2,38.5,4,111.28,4,97.48,1,23.07,0,0.0,2,48.85,2,44.5,0,0.0,0,0.0
115,adidas,10277872_IU0294_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10277872,32,1054.33,0,0.0,0,0.0,32,1054.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,100.02,7,234.97,12,364.3,10,355.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NCJ6072-702,Nike Dri-FIT Park IV TW-Shirt langarm K,1001,Torwarttrikots,legacy,,44,1053.4,11,274.56,21,506.31,7,165.09,5,107.44,0,0.0,1,23.09,3,67.28,1,25.57,6,158.62,4,102.91,9,209.0,4,98.42,4,95.98,0,0.0,1,25.42,4,89.65,2,50.02,0,0.0,4,89.89,0,0.0,1,17.55,0,0.0,0,0.0
115,adidas,10246595_HK7672_000,adidas Tiro 23 Pro Torwarttrikot Kids G,1001,Torwarttrikots,11ts_direct,10246595,23,1050.7,0,0.0,9,488.64,11,466.34,3,95.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,185.98,3,163.12,3,139.54,2,99.36,1,55.61,4,144.21,4,167.16,0,0.0,1,37.46,2,58.26,0,0.0,0,0.0,0,0.0
125,NIKE,10171194_CZ6669_411,Nike Promo TW-Trikot kurzarm F411,1001,Torwarttrikots,11ts_direct,10171194,13,1029.99,10,846.87,1,64.75,1,57.81,1,60.56,0,0.0,4,354.6,6,492.27,0,0.0,0,0.0,0,0.0,1,64.75,0,0.0,0,0.0,0,0.0,1,57.81,0,0.0,0,0.0,1,60.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NCI1039-043,Nike Promo TW-Trikot langarm Grau F043,1001,Torwarttrikots,legacy,,15,1018.46,11,847.91,3,145.59,1,24.96,0,0.0,0,0.0,2,126.5,2,168.06,4,337.62,3,215.73,0,0.0,3,145.59,0,0.0,0,0.0,0,0.0,1,24.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS40016K-374,KEEPERsport GK RainSkin Sweatshirt Kids,1003,Torwart Trainingsoberteile,dash_pattern,KS40016K-374,21,1012.35,0,0.0,0,0.0,0,0.0,2,120.07,19,892.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,120.07,19,892.28,0,0.0
125,NIKE,10171199_CZ6669_819,Nike Promo TW-Trikot kurzarm Orange F81,1001,Torwarttrikots,11ts_direct,10171199,12,1011.51,8,670.59,0,0.0,4,340.92,0,0.0,0,0.0,2,173.51,1,84.68,5,412.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,224.34,2,116.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
