Marke_Code,Marke,ParentSKU,ProductName,Basisfarbe,Highlight_1,Highlight_2,Farbbezeichnung_Hersteller,Collection,Cut,Material,Technologien,Color_confidence,Resolution_source,Resolution_detail,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
128,Puma,P041440-22,PUMA One Protect 18.2 RC Handschuh Schw,red,black,,"Rot, Schwarz",PUMA One,Außennaht (RC),,,medium,mcp,PUMA One Protect 18.2 RC,4,132.41,0,0.0,0,0.0,0,0.0,4,132.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,35.01,3,97.4,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,P000008-MAG,reusch Magno duo mega grip (Castellazzi,,,,,,,,,medium,mcp,,2,131.06,2,131.06,0,0.0,0,0.0,0,0.0,0,0.0,2,131.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO515009,HO SOCCER FIRST NATION ITALIA,white,green,,"Weiß, Grün",HO SOCCER First Superlight,Innennaht (NC),,,medium,mcp,HO SOCCER FIRST NATION ITALIA,3,131.05,3,131.05,0,0.0,0,0.0,0,0.0,0,0.0,3,131.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,ADY2603,adidas Preadtor Comp Torwarthandschuh S,black,silver,,"Schwarz, silver",adidas Predator,Innennaht (NC),,,medium,mcp,adidas Predator Competition,5,130.94,5,130.94,0,0.0,0,0.0,0,0.0,0,0.0,1,21.34,1,30.25,2,49.1,1,30.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3570263-777,reusch Re:load Prime S1,,,,,,,,,medium,mcp,reusch Re:load Prime S1,9,130.47,9,130.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,76.07,4,54.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NGS3381-486,Nike Grip 3 Torwarthandschuh Blau F486,white,blue,,"Weiß, Blau",,"Außennaht (RC), Hybrid (Mix)",,,medium,mcp,Nike Grip 3,4,129.36,1,32.34,3,97.02,0,0.0,0,0.0,0,0.0,1,32.34,0,0.0,0,0.0,0,0.0,2,64.68,0,0.0,0,0.0,1,32.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1073,Uhlsport Absolutgrip Tight HN TW-Handsc,blue,grey,,"Blau, Grau",,Innennaht (NC),,,medium,mcp,Uhlsport Absolutgrip Tight NC,3,128.69,3,128.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,91.8,1,36.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3970912-1148,Reusch Arrow G3 TW-Handschuh F1148,white,blue,,"Weiß, Blau",,Innennaht (NC),,,medium,mcp,Reusch Arrow G3,2,128.21,1,79.47,0,0.0,0,0.0,1,48.74,0,0.0,1,79.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,48.74,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3570970-777,reusch Re:ceptor Pro G2 Bundesliga,,,,,,Außennaht (RC),,,medium,mcp,reusch Re:ceptor Deluxe G2 Ortho-Tec,5,128.09,5,128.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,128.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011062_001,Uhlsport Tensiongreen S Advanced TW-Han,grey,green,,"Grau, Grün",,Außennaht (RC),,,medium,mcp,Uhlsport Tensiongreen S Advanced,18,126.9,0,0.0,0,0.0,0,0.0,12,92.15,6,34.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,53.85,3,24.02,2,14.28,6,34.75,0,0.0
130,reusch,R3970235-583,Reusch S1 Torwarthandschuh Gelb F583,yellow,,,Gelb,reusch Fit Control,Außennaht (RC),,,medium,mcp,Reusch S1,5,126.75,5,126.75,0,0.0,0,0.0,0,0.0,0,0.0,5,126.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
129,rehab,RH1000-167,rehab Extreme CG3 NC #PaintAttack (red),red,,,Rot,rehab Extreme,Innennaht (NC),,,high,rehab_name,rehab Extreme CG3 NC #PaintAttack (red),5,126.28,3,71.92,2,54.36,0,0.0,0,0.0,0,0.0,1,25.2,1,25.2,0,0.0,1,21.52,2,54.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,ETSGS0382_043,Nike Mercurial Touch Pro Torwarthandsch,grey,,,Grau,,Innennaht (NC),,,medium,mcp,Nike Mercurial Touch Pro,2,125.37,0,0.0,0,0.0,0,0.0,2,125.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,62.39,1,62.98,0,0.0,0,0.0,0,0.0
125,NIKE,ETSCQ7795_010,Nike Jr. Match Black X Chile Torwarthan,blue,orange,,"Schwarz, Weiß",,Außennaht (RC),,,high,mcp+11ts_xref,ArtNr=CQ7795,11,125.12,11,125.12,0,0.0,0,0.0,0,0.0,0,0.0,2,28.57,6,58.16,1,11.57,2,26.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS3870950_296,Reusch Prisma Pro G3 Ortho-Tec TW-Hands,blue,orange,,"Blau, Orange",,,,,medium,mcp,Reusch Prisma Pro G3 Ortho-Tec,4,125.08,4,125.08,0,0.0,0,0.0,0,0.0,0,0.0,3,96.39,1,28.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011155_001,Uhlsport Soft HN Comp Torwarthandschuh,,,,,,,,,medium,mcp,,5,124.94,5,124.94,0,0.0,0,0.0,0,0.0,0,0.0,1,25.56,2,50.97,2,48.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10180043_5170904_7701,Reusch Legacy Gold X TW-Handschuh F7701,black,white,,black / white,5170904,Schmal,100% Elastodien,Ballkontrolle;Bequem;Halt;Leicht,high,11ts_iteminfo,10180043,2,124.55,1,65.53,1,59.02,0,0.0,0,0.0,0,0.0,0,0.0,1,65.53,0,0.0,0,0.0,0,0.0,0,0.0,1,59.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
131,Sells Goalkeeper,SGP151640,Sells Silhouette Excel Detonate TW-Hand,yellow,black,,"Gelb, Schwarz",Sells Silhouette,Innennaht (NC),,,medium,mcp,Sells Silhouette Excel Detonate,6,124.13,2,52.65,4,71.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.4,1,30.25,2,36.05,1,21.55,0,0.0,1,13.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5172510-4011,Attrakt Solid Finger Support Junior,blue,,,Blau,,,,,medium,mcp,Attrakt Solid Finger Support Junior,9,124.11,1,14.62,6,82.85,2,26.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.62,1,12.58,2,25.96,2,32.06,1,12.25,0,0.0,2,26.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO510655,HO SOCCER SSG Ikarus Classic Roll-Neg.,white,blue,,"Weiß, Blau",HO Soccer Ikarus,"Außennaht (RC), Hybrid (Mix)",,,medium,mcp,HO Soccer SSG Ikarus Classic,5,123.93,0,0.0,0,0.0,2,52.86,3,71.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,27.29,1,25.57,2,49.18,1,21.89,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10384322_KE6170_KE6170,adidas COPA GL PRO FSP Torwarthandschuh,grey,white,,glogry/luaq/white,WH987,Außennaht,100% Elastodien,Bequem;Schutz,high,11ts_iteminfo,10384322,1,123.93,0,0.0,0,0.0,0,0.0,0,0.0,1,123.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,123.93,0,0.0
136,uhlsport,U1058,Uhlsport Soft HN Comp TW-Handschuh Grün,grey,green,,"Grau, Grün",,Innennaht (NC),,,medium,mcp,Uhlsport Soft NC Competition,6,123.76,0,0.0,3,72.83,3,50.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,28.65,0,0.0,0,0.0,2,44.18,3,50.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
117,Elite Sport,EL993024,ELITE Eagle Hybrid,black,,,Schwarz,,Hybrid (Mix),,,high,mcp+desc,black,3,123.53,2,83.6,0,0.0,1,39.93,0,0.0,0,0.0,0,0.0,0,0.0,2,83.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,39.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3670906-767,Reusch Re:pulse Pro G2 Torwarthandschuh,black,orange,,"Schwarz, Orange",,"Außennaht (RC), Rollfinger (GC)",,,medium,mcp,Reusch Re:pulse Pro G2,4,122.6,4,122.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,122.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1155-02,uhlsport Soft NC Competition,black,,,Schwarz,,Innennaht (NC),,,medium,mcp,uhlsport Soft NC Competition,5,122.56,5,122.56,0,0.0,0,0.0,0,0.0,0,0.0,3,67.72,0,0.0,0,0.0,2,54.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1056,Uhlsport Tensiongreen AG Reflex TW-Hand,grey,green,,"Grau, Grün",,"Innennaht (NC), Hybrid (Mix)",,,medium,mcp,Uhlsport Tensiongreen AG Reflex,3,121.61,1,41.97,0,0.0,0,0.0,2,79.64,0,0.0,0,0.0,0,0.0,0,0.0,1,41.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,79.64,0,0.0,0,0.0,0,0.0,0,0.0
129,rehab,RH1006-041,rehab Extreme CG3 NC (Switzerland),red,white,,"Rot, Weiß",rehab Extreme,Innennaht (NC),,,medium,mcp_rehab,rehab Extreme CG3 NC (Switzerland),5,121.31,2,58.39,1,21.49,2,41.43,0,0.0,0,0.0,1,33.8,1,24.59,0,0.0,0,0.0,0,0.0,1,21.49,0,0.0,0,0.0,1,21.76,0,0.0,0,0.0,1,19.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,P000012-REG,reusch Receptor (Audard SMU),,,,,,,,,medium,mcp,,4,120.92,4,120.92,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0,0,0.0,2,99.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
137,Under Armour,UA1293142-731,Under Armour Challenge GK-Glove RC,yellow,,,Gelb,Under Armour Desafio,Außennaht (RC),,,medium,mcp,Under Armour Challenge GK-Glove RC,6,120.8,2,52.26,1,27.39,1,22.05,1,10.94,1,8.16,0,0.0,1,27.71,1,24.55,0,0.0,1,27.39,0,0.0,0,0.0,0,0.0,0,0.0,1,22.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.94,1,8.16,0,0.0
130,reusch,R3872955-296,Reusch Prisma Pro G3 TW-Handschuh Kids,blue,orange,,"Blau, Orange",Reusch Prisma,Außennaht (RC),,,medium,mcp,Reusch Prisma Pro G3 Kids,5,120.68,5,120.68,0,0.0,0,0.0,0,0.0,0,0.0,4,97.02,1,23.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10264541_5370935_5556,Reusch Attrakt Freegel Gold X TW-Handsc,green,orange,,desert green / shocking orange,5370935,,"66% Elastodien, 25% Polyester, 5% Polyamid",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Leicht,high,11ts_iteminfo,10264541,2,119.55,0,0.0,0,0.0,2,119.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,119.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
234,JAKO,10227380_2564_930,JAKO Performance Supersoft RC Torwartha,blue,,,navy,2564,Außennaht,100% Elastodien,Atmungsaktivität;Bequem;Dämpfung;Grip;Größere Ballkontaktfläche;Haltbarkeit,high,11ts_iteminfo,10227380,3,118.08,0,0.0,1,57.09,2,60.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,57.09,0,0.0,0,0.0,1,29.95,0,0.0,1,31.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3470844-234,Reusch Sala Football SFX,,,,,,,,,medium,mcp,Reusch Sala Football SFX,6,116.35,0,0.0,6,116.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,39.34,0,0.0,4,77.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5160566-7783,Attrakt Infrared Solid,black,orange,,"Schwarz, Orange",,Außennaht (RC),,,medium,mcp,Attrakt Infrared Solid,9,116.09,1,10.25,8,105.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.25,4,55.85,1,10.25,3,39.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO0515173IT,HO Soccer Initial Arena NG DNA IC,yellow,,,Gelb,,Innennaht (NC),,,medium,mcp,HO Soccer Initial Arena NG DNA IC,7,114.87,0,0.0,0,0.0,0,0.0,0,0.0,7,114.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,114.87,0,0.0
144,Derbystar,ETS2510_000,Derbystar APS Hexasoft Pro 1 TW-Handsch,yellow,black,,"Gelb, Schwarz",,,,,medium,mcp,Derbystar APS Hexasoft Pro 1,2,114.85,2,114.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,114.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS3872230_296,Reusch Prisma Prime S1 FS TW-Handschuh,blue,orange,,"Blau, Orange",,,,,medium,mcp,Reusch Prisma Prime S1 FS Kids,5,114.47,5,114.47,0,0.0,0,0.0,0,0.0,0,0.0,3,67.17,0,0.0,2,47.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,ETS510671_000,HO Soccer Supremo Pro TW-Handschuh Gelb,,,,,,,,,medium,mcp,,4,114.37,0,0.0,0,0.0,4,114.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,114.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,ETS041662_004,PUMA FUTURE Chasing Adrenalin Grip 5.1,black,orange,,"Schwarz, Orange",,Innennaht (NC),,,medium,mcp,PUMA FUTURE Chasing Adrenalin Grip 5.1 Hybrid,2,114.07,0,0.0,0,0.0,1,62.03,1,52.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,62.03,0,0.0,0,0.0,1,52.04,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011109_001,Uhlsport Soft Resist TW-Handschuh Orang,white,orange,,"Weiß, Orange",,Außennaht (RC),,,medium,mcp,Uhlsport Soft Resist,9,113.36,0,0.0,0,0.0,0,0.0,9,113.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,26.12,0,0.0,5,69.26,1,17.98,0,0.0,0,0.0
130,reusch,R5070935-7041,reusch Attrakt Freegel G3,black,,,Schwarz,,,,,medium,mcp,reusch Attrakt Freegel G3,4,112.87,4,112.87,0,0.0,0,0.0,0,0.0,0,0.0,4,112.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011022_01,Uhlsport Eliminator Unlimited SS LT Han,,,,,,,,,medium,mcp,,5,112.71,0,0.0,0,0.0,0,0.0,5,112.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,31.34,1,24.55,2,56.82,0,0.0,0,0.0,0,0.0
130,reusch,R3870835-296,reusch Prisma SG Extra,orange,,,Orange,Reusch Prisma,Außennaht (RC),,,medium,mcp,reusch Prisma SG Extra,5,112.28,5,112.28,0,0.0,0,0.0,0,0.0,0,0.0,3,64.71,0,0.0,0,0.0,2,47.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1065,Uhlsport Absolutgrip Bionik+ Gelb Weiss,yellow,white,,"Gelb, Weiß",,Außennaht (RC),,,medium,mcp,Uhlsport Absolutgrip Bionik+,2,112.26,1,58.98,1,53.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,58.98,0,0.0,0,0.0,1,53.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
117,Elite Sport,EL9930534,Elite Neo Aqua NC,black,,,Schwarz,,Innennaht (NC),,,medium,mcp,Elite Neo Aqua NC,2,109.72,0,0.0,0,0.0,2,109.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,54.88,0,0.0,1,54.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,8FP9024-KEY,reusch Keon yellow (Storari SMU),,,,,,,,,medium,mcp,,2,109.67,2,109.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,109.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1071,Uhlsport Aquasoft HN Windbreaker TW-Han,blue,green,,"Blau, Grün",Uhlsport Aquagrip,"Innennaht (NC), Außennaht (RC)",,,medium,mcp,Uhlsport Aquasoft NC Windbreaker,2,109.66,2,109.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,55.64,1,54.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,P041478-01,PUMA ONE Protect 2 RC Torwarthandschuh,black,silver,,"Schwarz, silver",,Außennaht (RC),,,medium,mcp,PUMA ONE Protect 2 RC,3,109.63,3,109.63,0,0.0,0,0.0,0,0.0,0,0.0,3,109.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U0173,Uhlsport Eliminator Soft HN Comp Handsc,white,blue,,"Weiß, Blau",uhlsport Eliminator,Innennaht (NC),,,medium,mcp,Uhlsport Eliminator Soft NC Competition,6,108.85,3,67.05,0,0.0,0,0.0,3,41.8,0,0.0,1,26.15,1,20.45,1,20.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,41.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1180,Uhlsport Aquasoft HN Torwarthandschuh S,black,blue,,"Schwarz, Blau",Uhlsport Aquagrip,Innennaht (NC),,,medium,mcp,Uhlsport Aquasoft NC,2,106.7,2,106.7,0,0.0,0,0.0,0,0.0,0,0.0,2,106.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10294110_5470955_4411,Reusch Attrakt Gold x NC Torwarthandsch,,,,,,,,,medium,mcp,,1,106.56,0,0.0,0,0.0,1,106.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,106.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U0182-02,Uhlsport Eliminator Soft Advanced #175,yellow,black,,"Gelb, Schwarz",,,,,medium,mcp,Uhlsport Eliminator Soft Advanced #175,10,105.23,0,0.0,0,0.0,0,0.0,9,97.07,1,8.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.25,3,33.65,5,53.17,0,0.0,1,8.16
130,reusch,R5299211-1015,Reusch Arrow Gold X Handanovic,,,,,,,,,medium,mcp,,1,104.92,0,0.0,1,104.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,104.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1000173_01,Uhlsport Eliminator Soft HN Comp Handsc,black,white,,"Schwarz, Weiß",,Innennaht (NC),,,medium,mcp,Uhlsport Eliminator Soft NC Competition,5,104.16,0,0.0,0,0.0,0,0.0,5,104.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,104.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1090,Uhlsport Next Level AG HN TW-Handschuh,grey,green,,"Grau, Grün",,"Innennaht (NC), Hybrid (Mix)",,,medium,mcp,Uhlsport Next Level AG NC,2,103.98,2,103.98,0,0.0,0,0.0,0,0.0,0,0.0,1,54.84,1,49.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,P041627-05,PUMA ONE Grip 1 Hybrid Pro TW-Handschuh,yellow,black,,"Gelb, Schwarz",PUMA One,Hybrid (Mix),,,medium,mcp,PUMA ONE Grip 1 Hybrid Pro,3,103.94,1,32.75,0,0.0,2,71.19,0,0.0,0,0.0,0,0.0,1,32.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,38.44,1,32.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,10213674_CQ7799_447,Nike Match Blueprint Torwarthandschuhe,blue,orange,yellow,chlorine blue/marina/laser orange,CQ7799,Außennaht,,Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit,high,11ts_iteminfo,10213674,7,103.76,7,103.76,0,0.0,0,0.0,0,0.0,0,0.0,4,58.88,2,32.3,1,12.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5070730-7052,reusch Attrakt R3 Finger Support,yellow,black,,"Gelb, Schwarz",,Außennaht (RC),,,medium,mcp,Reusch Attrakt R3 Finger Support,2,103.53,2,103.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,103.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
