Marke_Code,Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
129,rehab,RH7003-375,rehab GK Set s/s Basic,1009,Torwartset,dash_pattern,RH7003-375,190,3556.33,44,926.63,72,1371.65,37,717.61,35,513.8,2,26.64,0,0.0,0,0.0,30,640.8,14,285.83,40,722.56,13,274.26,9,183.78,10,191.05,5,97.8,10,203.41,12,234.8,10,181.6,7,123.12,11,149.02,4,68.15,13,173.51,2,26.64,0,0.0
122,KEEPERsport,KS70000-064,KEEPERsport Set Panther-Eagle (orange),1009,Torwartset,dash_pattern,KS70000-064,130,3509.19,67,1785.58,26,753.65,21,585.17,15,368.44,1,16.35,6,222.08,17,487.28,11,323.2,33,753.02,7,242.21,6,171.7,7,180.96,6,158.78,2,57.42,8,212.22,3,85.05,8,230.48,3,85.05,4,107.36,2,49.1,6,126.93,1,16.35,0,0.0
122,KEEPERsport,KS70006-907,KEEPERsport Set Torwarttrikot Grün,1009,Torwartset,dash_pattern,KS70006-907,250,3456.83,0,0.0,45,607.58,39,642.35,162,2131.1,4,75.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,77.86,18,377.57,22,152.15,9,160.96,2,52.13,22,311.63,6,117.63,4,104.68,114,1433.18,41,539.3,3,53.94,4,75.8,0,0.0
129,rehab,RH7004-375,rehab GK Set l/s Basic,1009,Torwartset,dash_pattern,RH7004-375,141,3443.35,59,1512.69,39,972.49,16,408.1,19,386.55,8,163.52,0,0.0,2,53.32,30,791.28,27,668.09,6,129.46,13,339.4,14,355.83,6,147.8,5,121.22,4,100.0,2,52.52,5,134.36,4,93.5,2,34.4,8,149.95,5,108.7,7,147.77,1,15.75
122,KEEPERsport,KS70004K-908,KEEPERsport GKSix GK-Shirt Set Junior,1009,Torwartset,dash_pattern,KS70004K-908,86,3060.1,0,0.0,37,1402.57,27,910.22,17,562.13,5,185.18,0,0.0,0,0.0,0,0.0,0,0.0,11,387.87,8,364.36,9,307.82,9,342.52,4,133.44,6,206.83,11,369.46,6,200.49,3,116.73,4,119.07,5,166.19,5,160.14,4,156.01,1,29.17
122,KEEPERsport,KS70004K-066,KEEPERsport GKSix GK-Shirt Set Junior,1009,Torwartset,dash_pattern,KS70004K-066,85,2898.16,0,0.0,26,925.44,20,664.94,36,1201.95,3,105.83,0,0.0,0,0.0,0,0.0,0,0.0,11,358.68,7,325.18,3,75.3,5,166.28,3,119.06,6,226.25,5,163.74,6,155.89,6,250.6,8,261.2,10,328.59,12,361.56,3,105.83,0,0.0
129,rehab,RH7001-119,rehab GK Set,1009,Torwartset,dash_pattern,RH7001-119,123,2841.96,52,1363.98,35,886.94,16,301.36,16,233.73,4,55.95,9,250.38,11,278.83,12,312.89,20,521.88,18,461.27,7,177.8,5,152.23,5,95.64,4,75.38,4,63.91,4,90.18,4,71.89,2,32.36,0,0.0,4,68.62,10,132.75,4,55.95,0,0.0
122,KEEPERsport,KS70000-456,KEEPERsport GK Set Panther-Eagle (blue),1009,Torwartset,dash_pattern,KS70000-456,96,2617.21,43,1202.62,19,540.02,23,644.62,9,195.7,2,34.25,1,37.59,4,138.44,30,773.45,8,253.14,4,130.76,2,55.13,8,218.54,5,135.59,1,30.25,8,215.92,7,196.69,7,201.76,0,0.0,0,0.0,3,75.76,6,119.94,1,17.9,1,16.35
122,KEEPERsport,KS70004-405,KEEPERsport Torwarttrikot Set Premier B,1009,Torwartset,dash_pattern,KS70004-405,64,2491.28,59,2328.87,3,100.93,1,30.74,1,30.74,0,0.0,26,1032.89,19,739.04,10,411.42,4,145.52,2,70.19,0,0.0,0,0.0,1,30.74,0,0.0,1,30.74,0,0.0,0,0.0,0,0.0,1,30.74,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS70006K-904,KEEPERSport Torwarttrikot Set Kids Blau,1009,Torwartset,dash_pattern,KS70006K-904,171,2404.28,0,0.0,0,0.0,73,1113.85,95,1265.47,3,24.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,623.43,33,440.09,3,50.33,3,52.5,11,176.18,41,425.65,40,611.14,3,24.96,0,0.0
129,rehab,RH7001-616,Rehab Torwart Set Grau Schwarz F616,1009,Torwartset,dash_pattern,RH7001-616,93,2318.01,85,2132.69,8,185.32,0,0.0,0,0.0,0,0.0,27,664.51,29,771.84,14,322.4,15,373.94,4,87.42,1,26.22,1,25.2,2,46.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO50_5045_8430,HO Soccer Set Premier blu,1009,Torwartset,legacy,,128,2302.88,13,367.34,93,1618.91,18,262.19,3,36.22,1,18.22,4,102.48,2,54.8,3,101.88,4,108.18,35,584.7,26,494.2,20,330.43,12,209.58,3,42.44,2,33.24,8,117.87,5,68.64,2,17.97,0,0.0,0,0.0,1,18.25,1,18.22,0,0.0
121,HO Soccer,HO50_5099_7935,HO Soccer Set Premier 3/4 lime,1009,Torwartset,legacy,,123,2012.24,0,0.0,111,1837.31,8,103.55,4,71.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,450.9,42,700.65,29,472.96,13,212.8,2,29.6,1,16.35,2,17.53,3,40.07,2,34.6,1,17.58,0,0.0,1,19.2,0,0.0,0,0.0
122,KEEPERsport,KS70001-633,KEEPERsport GK-Shirt Set LS,1009,Torwartset,dash_pattern,KS70001-633,72,2011.15,41,1393.34,8,231.51,12,182.38,11,203.92,0,0.0,5,204.79,15,528.07,8,274.01,13,386.47,4,124.54,2,60.08,0,0.0,2,46.89,1,26.61,5,73.34,5,59.89,1,22.54,0,0.0,6,116.37,1,22.05,4,65.5,0,0.0,0,0.0
121,HO Soccer,HO50_5099_7948,HO Soccer Set Premier 3/4 verde,1009,Torwartset,legacy,,111,1845.02,0,0.0,106,1769.33,5,75.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,513.34,42,662.6,26,479.33,6,114.06,0,0.0,2,21.98,1,10.93,2,42.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO50_5045_4398,HO Soccer Set Premier arancione,1009,Torwartset,legacy,,96,1797.11,12,410.19,65,1095.18,16,238.01,2,38.16,1,15.57,1,27.07,2,51.54,2,88.46,7,243.12,26,429.27,15,244.61,15,257.3,9,164.0,4,62.41,1,8.29,6,76.73,5,90.58,1,18.25,1,19.91,0,0.0,0,0.0,1,15.57,0,0.0
129,rehab,RH7000-511,rehab Goalkeeper Set #Confusion,1009,Torwartset,dash_pattern,RH7000-511,88,1707.19,15,355.36,41,769.37,23,427.84,9,154.62,0,0.0,3,76.42,5,127.51,6,130.37,1,21.06,9,191.22,11,212.42,12,208.58,9,157.15,5,89.28,10,193.59,5,88.21,3,56.76,5,85.17,1,18.05,1,20.59,2,30.81,0,0.0,0,0.0
122,KEEPERsport,KS70006K-910,KEEPERSport Torwarttrikot Set Kids Oran,1009,Torwartset,dash_pattern,KS70006K-910,109,1641.53,0,0.0,0,0.0,65,921.83,39,654.13,5,65.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,75.57,46,635.61,15,210.65,2,54.15,17,348.94,17,207.11,3,43.93,5,65.57,0,0.0
122,KEEPERsport,KS70008-406,KEEPERsport Torwart Trikot Set Blau F40,1009,Torwartset,dash_pattern,KS70008-406,39,1632.82,0,0.0,0,0.0,11,486.67,28,1146.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,10,486.67,3,218.74,4,143.98,19,678.53,2,104.9,0,0.0,0,0.0
129,rehab,RH7002-414,rehab Goalkeeper Set #Confusion,1009,Torwartset,dash_pattern,RH7002-414,80,1570.29,16,379.63,25,499.15,25,434.11,13,237.63,1,19.77,4,103.98,2,52.23,5,112.82,5,110.6,2,41.84,6,138.33,10,197.77,7,121.21,5,91.95,7,113.99,6,109.55,7,118.62,4,86.83,2,32.84,5,87.15,2,30.81,1,19.77,0,0.0
122,KEEPERsport,KS70006K-906,KEEPERsport Torwarttrikot Set Kids Gelb,1009,Torwartset,dash_pattern,KS70006K-906,111,1475.69,0,0.0,89,1111.28,3,67.13,16,247.99,3,49.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,1027.48,5,83.8,0,0.0,3,67.13,0,0.0,0,0.0,1,17.5,6,68.0,1,17.08,8,145.41,3,49.29,0,0.0
121,HO Soccer,HO50_5099_7952,HO Soccer Set Premier 3/4 arancione,1009,Torwartset,legacy,,88,1469.22,0,0.0,74,1249.39,10,149.68,4,70.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,444.51,25,425.95,15,267.84,6,111.09,1,13.63,6,83.56,0,0.0,3,52.49,2,34.6,0,0.0,0,0.0,2,35.55,0,0.0,0,0.0
122,KEEPERsport,KS620-456,KEEPERsport GK Set Panther (blue),1009,Torwartset,dash_pattern,KS620-456,56,1302.6,54,1242.1,2,60.5,0,0.0,0,0.0,0,0.0,4,109.44,5,141.6,34,737.04,11,254.02,2,60.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
129,rehab,RH7002-615,rehab Goalkeeper Set #YourArmour,1009,Torwartset,dash_pattern,RH7002-615,52,1253.82,21,534.92,16,377.44,11,243.51,3,77.46,1,20.49,10,235.27,5,133.22,2,51.96,4,114.47,0,0.0,7,159.12,6,151.81,3,66.51,0,0.0,3,71.73,5,107.37,3,64.41,2,51.27,1,26.19,0,0.0,0,0.0,1,20.49,0,0.0
129,rehab,RH7000-012,rehab Goalkeeper Set #BombTag,1009,Torwartset,dash_pattern,RH7000-012,56,1232.51,15,359.03,16,390.1,17,308.07,7,154.82,1,20.49,3,77.18,3,86.87,4,85.96,5,109.02,3,68.1,2,51.53,1,25.05,10,245.42,3,73.88,7,110.07,3,42.16,4,81.96,1,20.49,1,26.19,1,16.39,4,91.75,1,20.49,0,0.0
122,KEEPERsport,KS70008K-109,KEEPERsport Torwart Trikot Set Kids Ora,1009,Torwartset,dash_pattern,KS70008K-109,27,1199.54,0,0.0,0,0.0,10,521.32,17,678.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,138.05,8,383.27,2,94.29,8,320.35,6,222.16,1,41.42,0,0.0,0,0.0
122,KEEPERsport,KS70008K-558,KEEPERsport Torwart Trikot Set Kids Grü,1009,Torwartset,dash_pattern,KS70008K-558,21,1081.36,0,0.0,0,0.0,11,497.0,10,584.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,67.18,10,429.82,6,362.93,3,162.41,1,59.02,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS70006K-907,KEEPERsport Torwarttrikot Set Kids Grün,1009,Torwartset,dash_pattern,KS70006K-907,61,1012.66,0,0.0,4,77.84,17,336.07,37,534.88,3,63.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,77.84,1,24.96,3,75.22,9,188.37,4,47.52,1,25.17,2,37.47,29,396.94,5,75.3,3,63.87,0,0.0
