Marke_Code,Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
115,adidas,10211184_HF0141_000,adidas Condivo 22 Torwartshort Gelb,1002,Torwarthosen,11ts_direct,10211184,161,4077.09,87,2317.78,53,1346.27,14,298.4,6,98.55,1,16.09,0,0.0,0,0.0,83,2211.22,4,106.56,10,273.65,22,616.24,14,323.61,7,132.77,5,108.36,3,64.45,3,68.07,3,57.52,0,0.0,3,46.2,3,52.35,0,0.0,1,16.09,0,0.0
115,adidas,10246655_HL0016_000,adidas Tiro 23 Pro Torwartshort Blau,1002,Torwarthosen,11ts_direct,10246655,122,4054.99,0,0.0,97,3307.94,19,599.15,6,147.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,658.0,26,965.35,41,1267.24,12,417.35,6,183.02,4,151.31,8,214.95,1,49.87,0,0.0,4,87.5,0,0.0,2,60.4,0,0.0,0,0.0
115,adidas,10276043_IN0435_000,adidas Tiro 24 Pro Tight Torwarthose Sc,1002,Torwarthosen,11ts_direct,10276043,90,3989.27,0,0.0,0,0.0,32,1699.73,58,2289.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,219.9,13,723.75,15,756.08,13,679.48,24,860.93,12,418.89,9,330.24,0,0.0,0,0.0
136,uhlsport,U5638-01,Uhlsport Bionikframe Padded TW-Short Sc,1002,Torwarthosen,legacy,,79,3863.62,69,3514.22,5,187.0,2,68.39,2,55.4,1,38.61,15,784.54,8,397.04,37,1875.66,9,456.98,0,0.0,2,70.34,3,116.66,0,0.0,2,68.39,0,0.0,0,0.0,0,0.0,0,0.0,2,55.4,0,0.0,0,0.0,1,38.61,0,0.0
128,Puma,P654390-60,PUMA GK Tight Padded Shorts Torwarthose,1002,Torwarthosen,legacy,,128,3761.02,84,2499.65,39,1142.4,5,118.97,0,0.0,0,0.0,17,550.72,11,327.16,31,893.2,25,728.57,25,714.48,6,188.32,8,239.6,0,0.0,1,24.98,1,23.15,2,45.06,1,25.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1005619_01,Uhlsport Essential Torwarthose Schwarz,1002,Torwarthosen,legacy,,121,3694.68,46,1228.66,18,600.28,27,831.36,26,894.94,4,139.44,3,99.32,1,25.58,29,755.75,13,348.01,1,24.55,1,39.48,8,277.99,8,258.26,1,28.69,4,141.28,4,143.29,18,518.1,6,222.21,4,136.77,4,151.24,12,384.72,4,139.44,0,0.0
115,adidas,10209234_H18814_000,adidas Condivo 22 Torwartshort Rot,1002,Torwarthosen,11ts_direct,10209234,150,3617.23,88,2135.4,57,1392.57,3,58.37,2,30.89,0,0.0,0,0.0,9,198.6,62,1540.27,17,396.53,26,728.01,25,542.27,3,63.88,3,58.41,3,58.37,0,0.0,0,0.0,0,0.0,0,0.0,2,30.89,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS30007-633,KEEPERsport Torwartshort F633,1002,Torwarthosen,dash_pattern,KS30007-633,335,3599.1,198,2431.4,66,663.93,52,407.32,19,96.45,0,0.0,47,551.89,58,780.34,60,721.49,33,377.68,15,194.29,10,86.68,35,317.71,6,65.25,5,60.58,6,66.77,21,170.37,20,109.6,8,43.63,7,26.25,3,15.09,1,11.48,0,0.0,0,0.0
136,uhlsport,U5637-01,Uhlsport Bionikframe Padded Longtight S,1002,Torwarthosen,legacy,,73,3495.14,45,2675.65,5,169.41,2,77.5,20,509.55,1,63.03,22,1303.07,6,355.7,10,600.81,7,416.07,0,0.0,0,0.0,4,135.12,1,34.29,1,34.92,0,0.0,1,42.58,0,0.0,15,339.87,3,105.97,1,20.68,1,43.03,1,63.03,0,0.0
115,adidas,10246654_HL0015_000,adidas Tiro 23 Pro Torwartshort Schwarz,1002,Torwarthosen,11ts_direct,10246654,107,3464.65,0,0.0,57,1969.62,38,1189.8,12,305.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,360.49,14,535.39,28,910.21,5,163.53,11,384.7,6,190.56,20,580.76,1,33.78,8,199.46,4,105.77,0,0.0,0,0.0,0,0.0,0,0.0
234,JAKO,ETS8935K_08,JAKO Profi Torwarthose Kids Schwarz F08,1002,Torwarthosen,legacy,,180,3388.29,8,190.22,18,452.91,42,762.7,94,1660.56,18,321.9,0,0.0,2,52.13,1,24.15,5,113.94,8,199.77,2,56.23,3,78.25,5,118.66,3,69.83,1,12.46,16,283.72,22,396.69,37,679.61,24,419.7,17,314.2,16,247.05,18,321.9,0,0.0
129,rehab,RH3000-615,Rehab Torwarthose 3/4 Pant Kids Grau F6,1002,Torwarthosen,dash_pattern,RH3000-615,282,3332.15,99,1373.03,95,1142.6,86,792.15,2,24.37,0,0.0,22,330.14,22,297.06,32,418.64,23,327.19,12,166.66,28,323.37,35,410.27,20,242.3,11,135.6,28,252.25,45,389.22,2,15.08,1,6.42,0,0.0,1,17.95,0,0.0,0,0.0,0,0.0
136,uhlsport,10237120_1005637_003,Uhlsport Bionikframe Padded Longtight S,1002,Torwarthosen,11ts_direct,10237120,63,3274.07,0,0.0,45,2427.18,17,812.6,1,34.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,636.71,9,547.35,18,863.44,8,379.68,12,617.47,3,124.68,1,34.37,1,36.08,0,0.0,0,0.0,0,0.0,1,34.29,0,0.0,0,0.0
122,KEEPERsport,KS30007-425,KEEPERsport Torwartshort Blau F425,1002,Torwarthosen,dash_pattern,KS30007-425,499,3262.29,168,1392.79,217,1372.27,56,247.94,57,244.78,1,4.51,14,148.93,41,398.79,87,620.42,26,224.65,25,194.33,43,366.94,109,589.24,40,221.76,4,18.2,15,69.14,20,87.14,17,73.46,15,64.93,19,78.72,17,69.28,6,31.85,1,4.51,0,0.0
115,adidas,10247277_HT2415_000,adidas Tiro 23 Pro Torwartshort Grün Sc,1002,Torwarthosen,11ts_direct,10247277,101,3257.46,0,0.0,86,2819.53,12,357.58,3,80.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,760.8,26,909.46,29,832.36,9,316.91,5,181.57,3,66.37,4,109.64,0,0.0,1,29.12,2,51.23,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS30007-116,KEEPERsport Torwartshort Rot F116,1002,Torwarthosen,dash_pattern,KS30007-116,521,3255.75,137,1270.12,182,1133.17,144,627.54,56,217.27,2,7.65,22,216.24,40,384.77,62,534.51,13,134.6,24,203.77,28,227.01,86,464.49,44,237.9,37,169.88,42,195.93,54,216.23,11,45.5,16,75.19,13,51.69,24,78.08,3,12.31,2,7.65,0,0.0
122,KEEPERsport,KS30002-999,KEEPERsport Training 3/4 Torwarthose UP,1002,Torwarthosen,dash_pattern,KS30002-999,164,3177.48,110,2324.17,21,407.52,26,358.44,7,87.35,0,0.0,44,960.58,35,696.49,19,416.41,12,250.69,4,72.22,5,90.54,5,99.3,7,145.46,5,99.57,2,38.28,6,79.47,13,141.12,5,62.68,1,17.29,0,0.0,1,7.38,0,0.0,0,0.0
136,uhlsport,ETS1005618K_01,Uhlsport Anatomic Torwarthose Kids F01,1002,Torwarthosen,legacy,,111,3157.06,21,557.04,28,742.41,28,806.09,28,833.81,6,217.71,2,61.29,2,51.6,6,159.89,11,284.26,6,159.64,4,111.08,5,140.54,13,331.15,15,372.07,2,83.94,6,198.37,5,151.71,4,146.19,2,55.18,1,36.38,21,596.06,6,217.71,0,0.0
115,adidas,10246653_HL0012_000,adidas Tiro 23 Pro Torwartshort Lila Pi,1002,Torwarthosen,11ts_direct,10246653,89,3022.6,0,0.0,71,2397.17,17,605.39,1,20.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,535.84,9,347.57,42,1322.12,5,191.64,6,214.51,7,285.8,3,79.89,1,25.19,0,0.0,0,0.0,0,0.0,1,20.04,0,0.0,0,0.0
115,adidas,AFS0171,adidas Tierro 3/4 Torwarthose Kids Schw,1002,Torwarthosen,legacy,,115,3012.99,73,1895.31,42,1117.68,0,0.0,0,0.0,0,0.0,9,250.32,37,977.64,14,357.49,13,309.86,21,563.92,19,511.73,2,42.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1005619K_01,Uhlsport Essential Torwarthose Schwarz,1002,Torwarthosen,legacy,,107,2975.34,29,732.89,20,608.0,26,836.64,29,702.2,3,95.61,3,87.16,3,70.4,10,237.86,13,337.47,6,200.56,1,33.29,4,111.7,9,262.45,6,204.55,1,35.93,2,68.94,17,527.22,4,127.17,0,0.0,6,138.28,19,436.75,3,95.61,0,0.0
125,NIKE,NBV6855-010,Nike Park III Short,1002,Torwarthosen,legacy,,256,2969.28,37,456.43,52,636.62,66,755.78,87,945.65,14,174.8,6,88.37,11,119.03,8,95.02,12,154.01,7,80.11,9,104.24,17,208.89,19,243.38,3,40.79,11,138.36,21,277.55,31,299.08,5,75.01,36,377.9,37,386.02,9,106.72,14,174.8,0,0.0
115,adidas,10247304_HT3204_000,adidas Tiro 23 Pro Torwartshort Gelb Ro,1002,Torwarthosen,11ts_direct,10247304,95,2854.31,0,0.0,62,1901.87,30,887.57,3,64.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,83.67,11,379.91,37,1050.44,11,387.85,9,317.86,8,230.97,11,272.99,2,65.75,0,0.0,1,20.85,2,44.02,0,0.0,0,0.0,0,0.0
136,uhlsport,U5625J,uhlsport Anatomic GK-Pants Kids,1002,Torwarthosen,legacy,,107,2626.05,17,467.25,16,415.25,29,705.85,40,922.23,5,115.47,1,26.84,10,273.85,2,54.04,4,112.52,3,91.75,4,107.46,5,121.16,4,94.88,4,88.85,8,207.36,11,286.6,6,123.04,14,336.89,6,146.52,11,241.85,9,196.97,5,115.47,0,0.0
115,adidas,10277659_IS5346_000,adidas Tiro 24 Pro Torwartshort Grün,1002,Torwarthosen,11ts_direct,10277659,81,2574.63,0,0.0,0,0.0,62,2024.87,18,529.31,1,20.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,79.34,17,635.89,34,1030.04,9,279.6,9,297.6,4,109.14,5,122.57,0,0.0,1,20.45,0,0.0
115,adidas,10246652_HL0011_000,adidas Tiro 23 Pro Torwartshort Grau We,1002,Torwarthosen,11ts_direct,10246652,77,2439.49,0,0.0,50,1725.69,15,461.66,12,252.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,302.6,8,314.38,26,885.28,6,223.43,5,181.32,4,128.2,4,104.76,2,47.38,0,0.0,7,147.3,3,70.81,2,34.03,0,0.0,0,0.0
136,uhlsport,10237124_1005643_003,Uhlsport Bionikframe RES Longtight Schw,1002,Torwarthosen,11ts_direct,10237124,68,2404.99,0,0.0,36,1413.98,28,886.04,4,104.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,593.89,2,83.64,17,626.12,4,110.33,6,226.14,7,237.16,8,239.75,7,182.99,2,56.43,2,48.54,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10246656_HL0018_000,adidas Tiro 23 Pro Tight Torwarthose Gr,1002,Torwarthosen,11ts_direct,10246656,48,2369.4,0,0.0,28,1480.04,18,804.9,2,84.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,221.64,2,117.9,16,859.57,6,280.93,4,179.64,4,189.73,5,233.28,5,202.25,2,84.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276055_IN0447_000,adidas Tiro 24 Pro Torwartshort Schwarz,1002,Torwarthosen,11ts_direct,10276055,70,2292.46,0,0.0,0,0.0,63,2095.9,7,196.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,400.83,10,347.77,32,950.1,11,397.2,2,63.95,3,79.79,2,52.82,0,0.0,0,0.0,0,0.0
115,adidas,10247281_HT2419_000,adidas Tiro 23 Pro Tight Torwarthose Gr,1002,Torwarthosen,11ts_direct,10247281,47,2291.2,0,0.0,36,1830.22,7,275.76,4,185.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,187.38,5,283.06,17,906.47,11,453.31,3,126.48,0,0.0,4,149.28,0,0.0,2,88.63,1,49.95,0,0.0,1,46.64,0,0.0,0,0.0
136,uhlsport,10237125_1005646_003,Uhlsport Bionikframe 3/4 Tight Schwarz,1002,Torwarthosen,11ts_direct,10237125,94,2275.59,0,0.0,26,707.73,68,1567.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,32.75,1,33.29,15,433.46,9,208.23,9,231.81,24,608.08,25,532.07,10,195.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276061_IN0452_000,adidas Tiro 24 Pro Torwartshort Blau,1002,Torwarthosen,11ts_direct,10276061,67,2258.32,0,0.0,0,0.0,58,2007.48,9,250.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,300.02,12,473.21,30,997.42,7,236.83,2,67.81,7,183.03,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10247278_HT2416_000,adidas Tiro 23 Pro Torwartshort Rot,1002,Torwarthosen,11ts_direct,10247278,66,2243.65,0,0.0,53,1934.57,6,144.43,7,164.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,220.79,14,584.28,24,800.22,9,329.28,1,21.98,0,0.0,5,122.45,0,0.0,3,81.05,3,61.93,1,21.67,0,0.0,0,0.0,0,0.0
234,JAKO,ETS8936K_08,JAKO Striker Torwartshose Kids Schwarz,1002,Torwarthosen,legacy,,102,2203.17,5,107.86,41,946.77,11,254.93,45,893.61,0,0.0,2,45.02,2,38.72,0,0.0,1,24.12,6,138.4,8,194.04,13,300.4,14,313.93,3,64.57,3,67.65,3,74.63,2,48.08,7,144.01,8,156.81,12,247.91,18,344.88,0,0.0,0,0.0
115,adidas,10275785_IK4905_000,adidas Tiro 24 Pro Torwartshort Gelb,1002,Torwarthosen,11ts_direct,10275785,64,2145.09,0,0.0,0,0.0,47,1666.12,17,478.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,318.67,10,383.92,17,560.04,12,403.49,4,151.48,5,130.92,8,196.57,0,0.0,0,0.0,0,0.0
136,uhlsport,U5622-01,Uhlsport Basic GK Pant,1002,Torwarthosen,legacy,,169,2137.24,0,0.0,0,0.0,0,0.0,168,2120.89,1,16.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101,1176.68,36,402.59,17,287.53,14,254.09,1,16.35,0,0.0
136,uhlsport,10237004_1005643_002,Uhlsport Bionikframe RES Longtight Schw,1002,Torwarthosen,11ts_direct,10237004,57,2070.72,0,0.0,10,316.88,25,949.56,22,804.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,31.62,4,147.23,5,138.03,5,192.04,8,318.98,10,370.02,2,68.52,8,304.09,4,132.0,10,368.19,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60021-011,KEEPERsport Unterziehose PP,1002,Torwarthosen,dash_pattern,KS60021-011,58,2040.5,23,802.46,12,396.86,14,515.98,6,236.22,3,88.98,2,84.95,13,471.47,6,185.1,2,60.94,2,82.58,2,62.66,3,91.32,5,160.3,1,37.66,3,135.86,9,304.8,1,37.66,3,112.98,1,37.66,1,34.97,1,50.61,3,88.98,0,0.0
115,adidas,ETSGJ7689,adidas Condivo GK 21 Short (orange),1002,Torwarthosen,legacy,,81,2035.28,74,1873.55,7,161.73,0,0.0,0,0.0,0,0.0,39,995.75,21,510.76,13,344.09,1,22.95,7,161.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3818530-704,Reusch CS Femur Short Torwarthose kurz,1002,Torwarthosen,legacy,,72,1975.16,53,1437.96,6,161.19,13,376.01,0,0.0,0,0.0,21,540.48,11,285.51,16,465.33,5,146.64,0,0.0,1,24.83,3,87.18,2,49.18,1,28.24,5,158.04,3,83.66,4,106.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10246657_HL0019_000,adidas Tiro 23 Pro Tight Torwarthose Li,1002,Torwarthosen,11ts_direct,10246657,40,1960.26,0,0.0,18,961.06,16,759.67,5,195.04,1,44.49,0,0.0,0,0.0,0,0.0,0,0.0,1,71.37,6,331.23,8,421.29,3,137.17,3,162.77,3,173.82,5,202.79,5,220.29,0,0.0,2,75.27,1,41.62,2,78.15,1,44.49,0,0.0
115,adidas,AFS0172,adidas Tierro Torwartshort Kids Schwarz,1002,Torwarthosen,legacy,,86,1948.57,62,1399.34,24,549.23,0,0.0,0,0.0,0,0.0,6,146.12,31,692.82,15,342.37,10,218.03,12,284.74,11,248.66,1,15.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,ETS657037_001,PUMA Goalkeeper Pant Torwarthose Kids S,1002,Torwarthosen,legacy,,73,1887.39,27,607.99,17,495.09,23,615.88,1,22.93,5,145.5,0,0.0,5,130.16,15,329.6,7,148.23,5,146.92,0,0.0,3,94.79,9,253.38,13,366.98,3,37.38,0,0.0,7,211.52,0,0.0,0,0.0,0,0.0,1,22.93,5,145.5,0,0.0
115,adidas,10246659_HL0023_000,adidas Tiro 23 Pro Tight Torwarthose Bl,1002,Torwarthosen,11ts_direct,10246659,34,1772.34,0,0.0,28,1542.31,6,230.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,216.81,10,587.0,9,477.02,5,261.48,1,52.73,0,0.0,5,177.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276057_IN0448_000,adidas Tiro 24 Pro Torwartshort Lila,1002,Torwarthosen,11ts_direct,10276057,50,1739.48,0,0.0,0,0.0,47,1618.06,3,121.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,468.52,8,312.33,21,625.29,7,211.92,3,121.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,ETSGG3764,adidas Condivo GK 21 Short (yellow),1002,Torwarthosen,legacy,,86,1719.41,41,1015.77,14,337.05,21,277.9,10,88.69,0,0.0,2,40.74,9,209.83,24,567.33,6,197.87,1,30.25,7,148.73,6,158.07,0,0.0,3,55.72,3,31.41,13,169.24,2,21.53,5,41.74,3,26.87,2,20.08,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS30001-999,KEEPERsport Training Torwartshort Premi,1002,Torwarthosen,dash_pattern,KS30001-999,103,1673.53,65,1164.38,24,349.69,3,53.19,10,100.14,1,6.13,20,416.76,16,343.96,21,296.47,8,107.19,5,75.04,10,142.65,7,99.06,2,32.94,1,23.69,1,20.49,0,0.0,1,9.01,0,0.0,9,83.75,1,16.39,0,0.0,1,6.13,0,0.0
115,adidas,10247282_HT2420_000,adidas Tiro 23 Pro Tight Torwarthose Ro,1002,Torwarthosen,11ts_direct,10247282,33,1598.41,0,0.0,23,1157.36,7,329.7,3,111.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,222.47,4,204.72,11,528.81,4,201.36,1,53.33,2,92.65,3,143.96,1,39.76,0,0.0,1,32.69,2,78.66,0,0.0,0,0.0,0,0.0
115,adidas,10276059_IN0449_000,adidas Tiro 24 Pro Torwartshort Rot,1002,Torwarthosen,11ts_direct,10276059,53,1594.01,0,0.0,0,0.0,26,737.72,26,825.89,1,30.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,62.87,3,98.29,18,479.65,3,96.91,18,624.59,7,175.15,1,26.15,0,0.0,1,30.4,0,0.0
115,adidas,AZ11474,adidas Tierro 13 Torwarthose lang Schwa,1002,Torwarthosen,legacy,,62,1560.96,51,1275.49,11,285.47,0,0.0,0,0.0,0,0.0,13,322.05,9,232.22,9,228.95,20,492.27,8,205.22,1,28.65,2,51.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5018205_7702,Reusch Contest II Short,1002,Torwarthosen,legacy,,94,1535.39,0,0.0,0,0.0,94,1535.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,168.6,24,401.51,58,930.93,2,34.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10277653_IS5338_000,adidas Tiro 24 Pro Torwartshort Pink,1002,Torwarthosen,11ts_direct,10277653,48,1487.4,0,0.0,0,0.0,31,1034.46,17,452.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,94.63,9,318.49,15,481.77,4,139.57,3,116.0,10,251.27,2,50.4,2,35.27,0,0.0,0,0.0
125,NIKE,10171208_CZ6670_739,Nike Park Torwart Short Gelb F739,1002,Torwarthosen,11ts_direct,10171208,40,1478.68,33,1211.26,6,230.53,1,36.89,0,0.0,0,0.0,11,367.59,14,499.59,5,228.25,3,115.83,4,153.1,1,36.89,1,40.54,0,0.0,1,36.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS20002-999,KEEPERsport Training Torwarthose Basic,1002,Torwarthosen,dash_pattern,KS20002-999,60,1475.96,56,1333.58,4,142.38,0,0.0,0,0.0,0,0.0,32,767.82,10,209.07,11,271.09,3,85.6,1,32.75,1,38.44,2,71.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
234,JAKO,ETS8935_08,JAKO Profi Torwarthose Schwarz F08,1002,Torwarthosen,legacy,,54,1417.71,12,332.52,18,541.85,12,291.11,11,231.44,1,20.79,0,0.0,1,32.1,5,134.06,6,166.36,4,112.27,4,117.54,5,155.79,5,156.25,1,33.34,5,121.15,4,85.31,2,51.31,4,85.84,0,0.0,5,109.79,2,35.81,1,20.79,0,0.0
115,adidas,10275791_IK4908_000,adidas Tiro 24 Pro Tight GK-Pants,1002,Torwarthosen,11ts_direct,10275791,36,1395.06,0,0.0,0,0.0,3,169.99,30,1109.88,3,115.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,57.86,2,112.13,2,105.19,4,139.86,8,302.31,16,562.52,2,76.75,1,38.44
115,adidas,10210255_HB1661_000,adidas Condivo 22 Torwartshort Damen Sc,1002,Torwarthosen,11ts_direct,10210255,61,1386.7,39,875.34,6,175.08,12,265.42,3,55.68,1,15.18,0,0.0,2,50.47,36,801.05,1,23.82,1,19.31,2,63.41,2,64.76,1,27.6,1,27.6,3,77.12,6,131.78,2,28.92,0,0.0,2,43.5,0,0.0,1,12.18,1,15.18,0,0.0
125,NIKE,10171206_CZ6670_528,Nike Park Torwart Short Lila F528,1002,Torwarthosen,11ts_direct,10171206,37,1355.16,37,1355.16,0,0.0,0,0.0,0,0.0,0,0.0,8,325.29,21,722.01,7,268.19,1,39.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60061K-907,KEEPERsport BasicPadded Hose Kids Schwa,1002,Torwarthosen,dash_pattern,KS60061K-907,40,1316.64,0,0.0,0,0.0,0,0.0,31,989.68,9,326.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,150.67,27,839.01,9,326.96,0,0.0
130,reusch,R5118500-7700,Reusch Compression Soft Padded Torwarts,1002,Torwarthosen,legacy,,39,1303.54,10,323.75,10,351.9,5,177.35,13,417.75,1,32.79,1,32.75,6,194.25,3,96.75,0,0.0,0,0.0,3,99.87,3,115.5,4,136.53,1,27.03,1,42.58,2,76.56,1,31.18,8,256.57,4,125.23,1,35.95,0,0.0,1,32.79,0,0.0
115,adidas,10247303_HT3203_000,adidas Tiro 23 Pro Tight Torwarthose Ge,1002,Torwarthosen,11ts_direct,10247303,28,1299.08,0,0.0,14,741.89,10,424.76,4,132.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,173.29,0,0.0,8,434.44,3,134.16,1,46.11,1,56.72,5,184.94,3,136.99,1,32.28,1,28.07,2,72.08,0,0.0,0,0.0,0,0.0
115,adidas,10276049_IN0440_000,adidas Tiro 24 Pro Tight Torwarthose Bl,1002,Torwarthosen,11ts_direct,10276049,25,1289.11,0,0.0,0,0.0,15,869.1,9,387.3,1,32.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,414.89,9,454.21,3,142.79,2,83.92,4,160.59,0,0.0,1,32.71,0,0.0
130,reusch,10237919_5216200_7702,Reusch Torwarttrainingshose,1002,Torwarthosen,11ts_direct,10237919,66,1262.38,0,0.0,28,586.83,26,484.79,11,168.53,1,22.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,42.58,19,404.12,7,140.13,8,166.21,5,102.56,7,153.4,6,62.62,0,0.0,5,93.89,5,55.81,1,18.83,1,22.23,0,0.0
136,uhlsport,ETS1005643_01,Uhlsport Bionikframe RES Longtight Schw,1002,Torwarthosen,legacy,,37,1261.42,33,1112.42,4,149.0,0,0.0,0,0.0,0,0.0,12,399.82,13,424.97,3,108.33,5,179.3,2,68.1,1,40.29,1,40.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1005640_01,Uhlsport Bionikframe Unpadded TW-Short,1002,Torwarthosen,legacy,,50,1244.18,14,415.16,20,474.6,10,223.47,6,130.95,0,0.0,2,49.74,2,58.38,3,76.97,7,230.07,1,25.78,5,140.22,11,240.73,3,67.87,3,65.29,1,26.54,3,67.22,3,64.42,2,48.32,1,17.23,3,65.4,0,0.0,0,0.0,0,0.0
