Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,ItemID,Producer,ProducerArticleNumber,Variant,Herstellermodell,Marketingperiode,LaunchDate,ArticleGroup,CanonicalCategoryId,Color1,Color2,Color3,HerstellerFarbbezeichnung,Active,SapMaterialNumber,Produktgruppe,Produktart,Serie,Aermellaenge,Textillaenge,Passform,Ausschnitt,Material_1,Material_1_pct,Material_2,Material_2_pct,Mesh_Einsaetze,Extras,Technologien
reusch,10237909_5117500_7700,Reusch Compression Soft Padded 3/4 TW-S,1002,Torwarthosen,10237909,Reusch,5117500,Reeb_T_MEN,5117500,222202,2022-09-26,103071,67,schwarz,,,black,true,5117500-7700,Torhüter,Torhüter - Hosen,,,3/4,eng,,Polyester,58,Polyurethan (thermoplastisch),30,,Kordelzug,Bequem;Individuelle Passform;Schutz;Schweißableitend
reusch,10237910_5117800_7700,Reusch Compression Femur 3/4 Torwartsho,1002,Torwarthosen,10237910,Reusch,5117800,Reeb_T_MEN,5117800,222202,2022-08-15,103071,67,schwarz,,,black,true,5117800-7700,Torhüter,Torhüter - Hosen,,,3/4,eng,,Polyester,58,Polyurethan (thermoplastisch),30,,Kordelzug,Atmungsaktivität;Bequem;Individuelle Passform;Schutz
reusch,10237912_5118500_7700,Reusch Compression Soft Padded GK-Shorts,1005,Torwart Unterziehhosen,10237912,Reusch,5118500,Reeb_T_MEN,5118500,222202,2022-09-16,103071,67,schwarz,,,black,true,5118500-7700,Torhüter,Torhüter - Hosen,,,Kurz,eng,,Polyurethan (thermoplastisch),48,Polyester,46,,Kordelzug,Atmungsaktivität;Halt;Individuelle Passform;Leicht
reusch,10237913_5118800_7700,Reusch Compression Femur Torwartshort F,1002,Torwarthosen,10237913,Reusch,5118800,Reeb_T_MEN,5118800,222202,2022-08-15,103071,67,schwarz,,,black,true,5118800-7700,Torhüter,Torhüter - Hosen,,,Kurz,eng,,Polyester,53,Polyurethan (thermoplastisch),35,,Kordelzug,Bequem;Elastizität;Individuelle Passform;Leicht
reusch,10237915_5126215_7702,Reusch Contest II Advance Torwarthose K,1002,Torwarthosen,10237915,Reusch,5126215,Reu_E_Klei,5126215,222202,2022-09-28,103071,66,schwarz,silber,,black/silver,true,5126215-7702,Torhüter,Torhüter - Hosen,,,Lang,eng,,Polyester,100,,,,Kordelzug,Bequem;Haltbarkeit;Schutz;Schweißableitend
reusch,10237919_5216200_7702,Reusch Torwarttrainingshose,1002,Torwarthosen,10237919,Reusch,5216200,Reeb_T_MEN,5216200,222202,2022-12-07,103071,65,schwarz,silber,,black/silver,true,5216200-7702,Torhüter,Torhüter - Hosen,,,Lang,eng,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Leicht;Schutz;Schweißableitend
reusch,10237921_5217215_7702,Reusch Contest Advance 3/4 Torwartshort,1002,Torwarthosen,10237921,Reusch,5217215,Reeb_T_MEN,5217215,222202,2022-09-26,103071,67,schwarz,silber,,black/silver,true,5217215-7702,Torhüter,Torhüter - Hosen,,,3/4,schmal,,Polyester,100,,,,,Bequem;Haltbarkeit;Schutz;Schweißableitend
reusch,10237922_5221100_7702,Reusch Padded Torwarttrikot Kids Schwar,1001,Torwarttrikots,10237922,Reusch,5221100,Reu_E_Klei,5221100,222202,2023-04-20,103070,65,schwarz,silber,,black/silver,true,5221100-7702,Torhüter,Torhüter - Trikots,,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Leicht;Schutz;Schweißableitend
Hummel,10237961_214911_2166,Hummel hmlPRO Grid Torwarthose Grau F21,1002,Torwarthosen,10237961,Hummel,214911,HUMM_T_MEN,214911,222201,2022-08-02,103071,66,grau,,,forged iron/quiet shade,true,214911-2166,Hosen,Jogginghosen,,Langarm,Lang,eng,,Polyester,90,Elastodien,10,,,Atmungsaktivität;Bequem;Leicht;Schutz;Wärmend
uhlsport,10243353_1005637_003,Uhlsport Bionikframe Padded Longtight K,1002,Torwarthosen,10243353,uhlsport,1005637,Uhl_T_TEX,1005637K,222204,2023-01-31,103071,66,schwarz,orange,,schwarz/fluo orange,true,1005637-03AA,Underwear,Underwear - Hosen,,,,kompression,,Polyester,91,Elastodien,9,,,Dämpfung;Elastizität;Kompression;Leicht
uhlsport,10243354_1005643_003,Uhlsport Bionikframe RES Longtight Kids,1002,Torwarthosen,10243354,uhlsport,1005643,Uhl_T_TEX,1005643K,222204,2023-01-31,103071,66,schwarz,orange,,schwarz/fluo orange,true,1005643-03AA,Underwear,Underwear - Hosen,,,,eng,,Polyester,90,Elastodien,10,,,Bequem;Dämpfung;Elastizität;Haltbarkeit
uhlsport,10243355_1005638_003,Uhlsport Bionikframe Padded TW-Short Ki,1002,Torwarthosen,10243355,uhlsport,1005638,Uhl_T_TEX,1005638K,222204,2022-11-17,103071,67,schwarz,orange,,schwarz/fluo orange,true,1005638-03AA,Hosen,Shorts,,,Kurz,,,Polyester,91,Elastodien,9,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend
uhlsport,10243356_1005640_003,Uhlsport Bionikframe Unpadded TW-Short,1002,Torwarthosen,10243356,uhlsport,1005640,Uhl_T_TEX,1005640K,222204,2022-11-17,103071,67,schwarz,orange,,schwarz/fluo orange,true,1005640-03AA,Hosen,Shorts,,,Kurz,,,Polyester,91,Elastodien,9,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend
adidas,10246500_HE3156_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,10246500,adidas,HE3156,Adi_T_US,LON20,222211,2023-03-31,103070,1156,gruen,,,teassg,true,HE3156,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246501_HE3157_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,10246501,adidas,HE3157,Adi_T_US,RH388,222211,2023-02-15,103070,65,gruen,,,teassg,true,HE3157,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246583_HK7660_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,10246583,adidas,HK7660,Adi_T_US,LON20,222211,2023-03-23,103070,65,weiss,,,cwhite,true,HK7660,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246584_HK7661_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,10246584,adidas,HK7661,Adi_T_US,LON20,222211,2023-03-23,103070,65,rosa,,,terema,true,HK7661,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246585_HK7662_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,10246585,adidas,HK7662,Adi_T_US,LON20,222211,2023-02-15,103070,65,gelb,,,tmyell,true,HK7662,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246586_HK7663_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,10246586,adidas,HK7663,Adi_T_US,LON20,222211,2023-03-24,103070,65,rot,,,tmcord,true,HK7663,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246587_HK7664_000,adidas Tiro 23 Pro GK-Shirt l/s,1001,Torwarttrikots,10246587,adidas,HK7664,Adi_T_US,LON20,222211,2023-01-21,103070,65,schwarz,,,black,true,HK7664,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246588_HK7665_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,10246588,adidas,HK7665,Adi_T_US,LON20,222211,2023-01-21,103070,65,blau,,,blurus,true,HK7665,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246589_HK7666_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,10246589,adidas,HK7666,Adi_T_US,RH388,222211,2023-03-23,103070,65,weiss,,,cwhite,true,HK7666,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246590_HK7667_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,10246590,adidas,HK7667,Adi_T_US,RH388,222211,2023-02-15,103070,65,pink,,,terema,true,HK7667,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246591_HK7668_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,10246591,adidas,HK7668,Adi_T_US,RH388,222211,2023-03-08,103070,65,gelb,,,tmyell,true,HK7668,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246592_HK7669_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,10246592,adidas,HK7669,Adi_T_US,RH388,222211,2023-02-10,103070,65,rot,,,tmcord,true,HK7669,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246593_HK7670_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,10246593,adidas,HK7670,Adi_T_US,RH388,222211,2023-02-15,103070,65,schwarz,,,black,true,HK7670,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246594_HK7671_000,adidas Tiro 23 Pro Torwarttrikot Blau,1001,Torwarttrikots,10246594,adidas,HK7671,Adi_T_US,RH388,222211,2023-02-02,103070,65,blau,,,blurus,true,HK7671,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246595_HK7672_000,adidas Tiro 23 Pro Torwarttrikot Kids G,1001,Torwarttrikots,10246595,adidas,HK7672,Adi_T_KID,RF646,222211,2023-03-23,103070,65,gruen,,,teassg,true,HK7672,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246596_HK7673_000,adidas Tiro 23 Pro Torwarttrikot Kids W,1001,Torwarttrikots,10246596,adidas,HK7673,Adi_T_KID,RF646,222211,2023-03-23,103070,65,weiss,,,cwhite,true,HK7673,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246597_HK7674_000,adidas Tiro 23 Pro Torwarttrikot Kids P,1001,Torwarttrikots,10246597,adidas,HK7674,Adi_T_KID,RF646,222211,2023-03-23,103070,65,pink,,,terema,true,HK7674,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246598_HK7675_000,adidas Tiro 23 Pro Torwarttrikot Kids G,1001,Torwarttrikots,10246598,adidas,HK7675,Adi_T_KID,RF646,222211,2023-03-23,103070,65,gelb,,,tmyell,true,HK7675,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246599_HK7676_000,adidas Tiro 23 Pro GK-Shirt l/s kids,1001,Torwarttrikots,10246599,adidas,HK7676,Adi_T_KID,RF646,222211,2023-03-23,103070,65,rot,,,tmcord,true,HK7676,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246600_HK7677_000,adidas Tiro 23 Pro Torwarttrikot Kids S,1001,Torwarttrikots,10246600,adidas,HK7677,Adi_T_KID,RF646,222211,2023-03-15,103070,65,schwarz,,,black,true,HK7677,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246601_HK7678_000,adidas Tiro 23 Pro GK-Shirt l/s kids,1001,Torwarttrikots,10246601,adidas,HK7678,Adi_T_KID,RF646,222211,2023-03-23,103070,65,blau,,,blurus,true,HK7678,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;AEROREADY
adidas,10246602_HK7680_000,adidas Tiro 23 Pro GK-Shorts kids,1002,Torwarthosen,10246602,adidas,HK7680,Adi_T_KID,ZP959,222211,2023-03-23,103071,67,grau,weiss,,tmlggr/cwhite,true,HK7680,Trikots,Torhüter - Hosen,,,Kurz,schmal,,Polyester,100,,,seitlich,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246603_HK7681_000,adidas Tiro 23 Pro Torwartshort Kids Li,1002,Torwarthosen,10246603,adidas,HK7681,Adi_T_KID,ZP959,222211,2023-03-23,103071,67,lila,pink,,actpur/terema,true,HK7681,Trikots,Torhüter - Hosen,,,Kurz,schmal,,Polyester,100,,,seitlich,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246604_HK7684_000,adidas Tiro 23 Pro Torwartshort Kids Sc,1002,Torwarthosen,10246604,adidas,HK7684,Adi_T_KID,ZP959,222211,2023-02-10,103071,67,schwarz,,,black/black,true,HK7684,Trikots,Torhüter - Hosen,,,Kurz,schmal,,Polyester,100,,,seitlich,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246605_HK7685_000,adidas Tiro 23 Pro GK-Shorts kids,1002,Torwarthosen,10246605,adidas,HK7685,Adi_T_KID,ZP959,222211,2023-03-23,103071,67,blau,,,royblu/blurus,true,HK7685,Trikots,Torhüter - Hosen,,,Kurz,schmal,,Polyester,100,,,seitlich,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246606_HK7686_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246606,adidas,HK7686,Adi_T_KID,CC832,222211,2023-02-21,103070,65,gruen,,,teassg,true,HK7686,Trikots,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246607_HK7687_000,adidas Tiro 23 GK-Shirt l/s kids,1001,Torwarttrikots,10246607,adidas,HK7687,Adi_T_KID,CC832,222211,2023-03-23,103070,65,weiss,,,cwhite,true,HK7687,Trikots,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246608_HK7688_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246608,adidas,HK7688,Adi_T_KID,CC832,222211,2023-03-23,103070,65,rosa,,,terema,true,HK7688,Trikots,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246609_HK7689_000,adidas Tiro 23 GK-Shirt l/s kids,1001,Torwarttrikots,10246609,adidas,HK7689,Adi_T_KID,CC832,222211,2023-02-21,103070,65,gelb,,,tmyell,true,HK7689,Trikots,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246610_HK7690_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246610,adidas,HK7690,Adi_T_KID,CC832,222211,2023-02-21,103070,65,rot,,,tmcord,true,HK7690,Trikots,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246611_HK7691_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246611,adidas,HK7691,Adi_T_KID,CC832,222211,2023-02-21,103070,65,schwarz,,,black,true,HK7691,Trikots,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246612_HK7692_000,adidas Tiro 23 GK-Shirt l/s kids,1001,Torwarttrikots,10246612,adidas,HK7692,Adi_T_KID,CC832,222211,2023-03-23,103070,65,blau,,,blurus,true,HK7692,Trikots,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246613_HK7693_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246613,adidas,HK7693,Adi_T_US,P4797,222211,2023-02-15,103070,65,gruen,,,teassg,true,HK7693,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246614_HK7694_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246614,adidas,HK7694,Adi_T_US,P4797,222211,2023-02-21,103070,65,weiss,,,cwhite,true,HK7694,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246615_HK7695_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246615,adidas,HK7695,Adi_T_US,P4797,222211,2023-03-31,103070,65,pink,,,terema,true,HK7695,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246616_HK7696_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246616,adidas,HK7696,Adi_T_US,P4797,222211,2023-02-15,103070,65,gelb,,,tmyell,true,HK7696,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246649_HL0007_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246649,adidas,HL0007,Adi_T_US,P4797,222211,2023-02-21,103070,65,rot,,,tmcord,true,HL0007,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246650_HL0008_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246650,adidas,HL0008,Adi_T_US,P4797,222211,2023-02-21,103070,65,schwarz,,,black,true,HL0008,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246651_HL0009_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,10246651,adidas,HL0009,Adi_T_US,P4797,222211,2023-02-15,103070,65,blau,,,blurus,true,HL0009,Trikots,Torhüter - Trikots,Tiro,Langarm,,schmal,V-Ausschnitt,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246652_HL0011_000,adidas Tiro 23 Pro Torwartshort Grau We,1002,Torwarthosen,10246652,adidas,HL0011,Adi_T_US,CK875,222211,2023-03-23,103071,67,grau,weiss,,tmlggr/cwhite,true,HL0011,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Kühlend;Leicht;AEROREADY
adidas,10246653_HL0012_000,adidas Tiro 23 Pro Torwartshort Lila Pi,1002,Torwarthosen,10246653,adidas,HL0012,Adi_T_US,CK875,222211,2023-02-21,103071,67,lila,pink,,actpur/terema,true,HL0012,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Kühlend;Leicht;AEROREADY
adidas,10246654_HL0015_000,adidas Tiro 23 Pro Torwartshort Schwarz,1002,Torwarthosen,10246654,adidas,HL0015,Adi_T_US,CK875,222211,2023-02-23,103071,67,schwarz,,,black/black,true,HL0015,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Kühlend;Leicht;AEROREADY
adidas,10246655_HL0016_000,adidas Tiro 23 Pro Torwartshort Blau,1002,Torwarthosen,10246655,adidas,HL0016,Adi_T_US,CK875,222211,2023-02-14,103071,67,blau,,,royblu/blurus,true,HL0016,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Kühlend;Leicht;AEROREADY
adidas,10246656_HL0018_000,adidas Tiro 23 Pro Tight Torwarthose Gr,1002,Torwarthosen,10246656,adidas,HL0018,Adi_T_US,CX367,222211,2023-04-05,103071,66,grau,weiss,,tmlggr/cwhite,true,HL0018,Torhüter,Torhüter - Hosen,Tiro,,Lang,schmal,,Polyester,86,Elastodien,14,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246657_HL0019_000,adidas Tiro 23 Pro Tight Torwarthose Li,1002,Torwarthosen,10246657,adidas,HL0019,Adi_T_US,CX367,222211,2023-02-21,103071,66,lila,pink,,actpur/terema,true,HL0019,Torhüter,Torhüter - Hosen,Tiro,,Lang,schmal,,Polyester,86,Elastodien,14,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246658_HL0022_000,adidas Tiro 23 Pro Tight Torwarthose Sc,1002,Torwarthosen,10246658,adidas,HL0022,Adi_T_US,CX367,222211,2023-03-24,103071,66,schwarz,,,black/tmlggr,true,HL0022,Torhüter,Torhüter - Hosen,Tiro,,Lang,schmal,,Polyester,86,Elastodien,14,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246659_HL0023_000,adidas Tiro 23 Pro Tight Torwarthose Bl,1002,Torwarthosen,10246659,adidas,HL0023,Adi_T_US,CX367,222211,2023-02-02,103071,66,blau,,,royblu/blurus,true,HL0023,Torhüter,Torhüter - Hosen,Tiro,,Lang,schmal,,Polyester,86,Elastodien,14,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246688_HM8637_000,adidas Tiro 23 Pro Torwarttrikot Damen,1001,Torwarttrikots,10246688,adidas,HM8637,Adi_T_WNS,CL167,222211,2023-02-02,103070,65,gruen,schwarz,weiss,teassg/white,true,HM8637,Torhüter,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,seitlich,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246859_HR9760_000,adidas Tiro 23 Pro Torwartshort Damen G,1002,Torwarthosen,10246859,adidas,HR9760,Adi_T_WNS,TL572,222211,2023-03-06,103071,67,gelb,rot,,tmyell/tmmaro,true,HR9760,Hosen,Torhüter - Hosen,Tiro,,Kurz,normal,,Polyester,100,,,allgemein,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246861_HR9762_000,adidas Tiro 23 Pro Torwartshort Damen S,1002,Torwarthosen,10246861,adidas,HR9762,Adi_T_WNS,TL572,222211,2023-03-13,103071,67,schwarz,,,black/black,true,HR9762,Hosen,Torhüter - Hosen,Tiro,,Kurz,normal,,Polyester,100,,,allgemein,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246863_HR9772_000,adidas Tiro 23 Pro Torwarttrikot Damen,1001,Torwarttrikots,10246863,adidas,HR9772,Adi_T_WNS,CL167,222211,2023-02-21,103070,65,gelb,rot,orange,tmyell/tmcord,true,HR9772,Torhüter,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,seitlich,,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10246865_HR9774_000,adidas Tiro 23 Pro Torwarttrikot Damen,1001,Torwarttrikots,10246865,adidas,HR9774,Adi_T_WNS,CL167,222211,2023-02-21,103070,65,schwarz,weiss,,black/tmlggr,true,HR9774,Torhüter,Torhüter - Trikots,Tiro,Langarm,,normal,V-Ausschnitt,Polyester,100,,,seitlich,,
adidas,10247277_HT2415_000,adidas Tiro 23 Pro Torwartshort Grün Sc,1002,Torwarthosen,10247277,adidas,HT2415,Adi_T_US,CK875,222211,2023-02-21,103071,67,gruen,schwarz,,teassg/black,true,HT2415,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Kühlend;Leicht;AEROREADY
adidas,10247278_HT2416_000,adidas Tiro 23 Pro Torwartshort Rot,1002,Torwarthosen,10247278,adidas,HT2416,Adi_T_US,CK875,222211,2023-02-21,103071,67,rot,,,tmcord/tmdrgr,true,HT2416,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Kühlend;Leicht;AEROREADY
adidas,10247279_HT2417_000,adidas Tiro 23 Pro Torwartshort Kids Gr,1002,Torwarthosen,10247279,adidas,HT2417,Adi_T_KID,ZP959,222211,2023-03-23,103071,67,gruen,schwarz,,teassg/black,true,HT2417,Trikots,Torhüter - Hosen,,,Kurz,schmal,,Polyester,100,,,seitlich,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10247280_HT2418_000,adidas Tiro 23 Pro GK-Shorts kids,1002,Torwarthosen,10247280,adidas,HT2418,Adi_T_KID,ZP959,222211,2023-03-23,103071,67,rot,,,tmcord/tmdrgr,true,HT2418,Trikots,Torhüter - Hosen,,,Kurz,schmal,,Polyester,100,,,seitlich,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10247281_HT2419_000,adidas Tiro 23 Pro Tight Torwarthose Gr,1002,Torwarthosen,10247281,adidas,HT2419,Adi_T_US,CX367,222211,2023-02-21,103071,66,gruen,schwarz,,teassg/black,true,HT2419,Torhüter,Torhüter - Hosen,Tiro,,Lang,schmal,,Polyester,86,Elastodien,14,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
